,createDate,id,therapyDescriptions,therapyName,updateDate
0,2016-03-21T20:13:14Z,3798,"[{'description': 'LY5 is a small molecule Stat3 inhibitor that induces apoptosis and suppresses proliferation and migration of tumor cells (PMID: 26883202).', 'references': [{'id': 4959, 'pubMedId': 26883202, 'title': 'A novel small molecule STAT3 inhibitor, LY5, inhibits cell viability, colony formation, and migration of colon and liver cancer cells.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/26883202'}]}]",LY5,2016-03-21T20:13:14Z
0,2016-03-29T19:49:36Z,3866,[],LY5 + Selumetinib,2016-03-29T19:49:36Z
0,2016-03-29T18:14:44Z,3863,[],LY5 + Trametinib,2016-03-29T18:14:44Z
0,2015-05-19T18:28:47Z,2710,"[{'description': 'LY550410 is an inhibitor of TGFBR1 kinase activity, which prevents downstream signaling and may block proliferation and migration in cancer cells (PMID: 15177479, PMID: 15573100).\r\n', 'references': [{'id': 2764, 'pubMedId': 15177479, 'title': 'Synthesis and activity of new aryl- and heteroaryl-substituted 5,6-dihydro-4H-pyrrolo[1,2-b]pyrazole inhibitors of the transforming growth factor-beta type I receptor kinase domain.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/15177479'}, {'id': 2765, 'pubMedId': 15573100, 'title': 'Development of TGF-beta signalling inhibitors for cancer therapy.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/15573100'}]}]",LY550410,2015-05-22T17:23:39Z
0,2017-05-10T14:34:40Z,5653,"[{'description': 'LY900009 inhibits gamma secretase, resulting in decreased Notch signaling and potentially leading to reduced tumor growth (PMID: 26798966).', 'references': [{'id': 8858, 'pubMedId': 26798966, 'title': 'A first-in-human phase I study of the oral Notch inhibitor, LY900009, in patients with advanced cancer.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/26798966'}]}]",LY900009,2017-05-10T14:36:35Z
0,2017-05-30T18:01:15Z,5812,"[{'description': 'LYC-55716 is a retinoic acid-related orphan receptor gamma agonist, which may increase T-cell mediated anti-tumor immune response (NCI Drug Dictionary).', 'references': [{'id': 287, 'pubMedId': None, 'title': '(NCI Drug Dictionary)', 'url': 'http://www.cancer.gov/drugdictionary'}]}]",LYC-55716,2017-05-30T18:01:15Z
0,2015-02-17T11:44:29Z,2080,"[{'description': 'LYS6KAKT1 is an ATP-competitive inhibitor of AKT and p70 S6 kinases, which prevents signaling of the PI3K/AKT pathway and may result in decreased tumor volume and slowed tumor growth (Mol Cancer Ther 2011;10(11 Suppl):Abstract nr B117). ', 'references': [{'id': 1906, 'pubMedId': None, 'title': 'Early detection of a metabolic tumor response to p70S6 kinase/AKT inhibition by LYS6KAKT1 using in vivo choline proton magnetic resonance spectroscopy.', 'url': 'http://mct.aacrjournals.org/content/10/11_Supplement/B117.short'}]}]",LYS6KAKT1,2017-03-17T17:05:06Z
0,2017-10-02T16:10:47Z,6281,"[{'description': 'Limited information is currently available on LZM009, a putative anti-PD-1 antibody (Oct 2017).', 'references': [{'id': 275, 'pubMedId': 10, 'title': '', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/10'}]}]",LZM009,2017-10-02T16:10:47Z
0,2016-08-05T03:43:39Z,4522,"[{'description': 'M-COPA is a small-molecule that inhibits Arf1 activation, which interferes with function of the Golgi apparatus and leads to decreased tumor growth (PMID: 27197184).', 'references': [{'id': 6440, 'pubMedId': 27197184, 'title': 'M-COPA, a Golgi Disruptor, Inhibits Cell Surface Expression of MET Protein and Exhibits Antitumor Activity against MET-Addicted Gastric Cancers.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/27197184'}]}]",M-COPA,2016-08-05T03:43:39Z
0,2017-07-31T16:47:42Z,6059,"[{'description': 'Limited information is currently available on M3541 (Jul, 2017).', 'references': [{'id': 275, 'pubMedId': 10, 'title': '', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/10'}]}]",M3541,2017-07-31T16:47:42Z
0,2017-06-14T19:22:56Z,5892,"[{'description': 'M7583 inhibits BTK, which may result in decreased tumor growth (J Clin Oncol 35, 2017 (suppl; abstr e14101)).', 'references': []}]",M7583,2017-06-14T19:22:56Z
0,2017-06-06T19:39:23Z,5860,"[{'description': 'M7824 is a human PD-L1 antibody fused with transforming growth factor-beta (TGF-beta) receptor II extracellular domain, which blocks two immuno-inhibitory pathways simultaneously, therefore enhances anti-tumor immunity (J Clin Oncol 35, 2017 (suppl; abstr 3006)).', 'references': [{'id': 9078, 'pubMedId': None, 'title': 'Preliminary results from a phase 1 trial of M7824 (MSB0011359C), a bifunctional fusion protein targeting PD-L1 and TGF-?, in advanced solid tumors.', 'url': 'http://abstracts.asco.org/199/AbstView_199_187226.html'}]}]",M7824,2017-07-20T17:08:31Z
0,2016-08-28T21:27:46Z,4614,"[{'description': 'MAGE-A3 vaccine is a large peptide vaccine containing a membrane translocation sequence that is delivered into the endoplasmic reticulum where it facilitates the formation of MHC class 1 complexes (PMID: 24520093).', 'references': [{'id': 6530, 'pubMedId': 24520093, 'title': 'Combination immunotherapy after ASCT for multiple myeloma using MAGE-A3/Poly-ICLC immunizations followed by adoptive transfer of vaccine-primed and costimulated autologous T cells.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/24520093'}]}]",MAGE-A3 vaccine,2016-08-28T21:27:46Z
0,2015-11-01T18:52:38Z,3166,[],Maraviroc,2015-11-01T18:52:38Z
0,2015-02-24T04:02:08Z,2143,"[{'description': 'Marizomib (NPI-0052) is an irreversible inhibitor of the 20S proteasome, which leads to cell cycle arrest and apoptosis in tumor cells (PMID: 16891470).', 'references': [{'id': 1977, 'pubMedId': 16891470, 'title': 'The proteasome inhibitor NPI-0052 is a more effective inducer of apoptosis than bortezomib in lymphocytes from patients with chronic lymphocytic leukemia.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/16891470'}]}]",Marizomib,2017-08-11T19:37:45Z
0,2016-03-22T18:30:51Z,3813,[],Marizomib + Panobinostat,2016-03-22T18:30:51Z
0,2016-03-22T18:30:12Z,3812,[],Marizomib + Vorinostat,2016-03-22T18:30:12Z
0,2016-03-20T22:22:11Z,3787,"[{'description': 'MART-1 antigen is a melanocyte differentiation antigen that is recognized by cytotoxic T cells (PMID: 9706977).', 'references': [{'id': 4938, 'pubMedId': 9706977, 'title': 'Expression of melan-A (MART1) in benign melanocytic nevi and primary cutaneous malignant melanoma.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/9706977'}]}]",MART-1 antigen,2016-03-20T22:22:11Z
0,2014-03-12T15:53:16Z,804,"[{'description': 'Masitinib (AB1010) inhibits several receptor tyrosine kinases including c-KIT, PDGFR, and LYN thereby inhibiting tumor growth (PMID: 19789626).', 'references': [{'id': 1966, 'pubMedId': 19789626, 'title': 'Masitinib (AB1010), a potent and selective tyrosine kinase inhibitor targeting KIT.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/19789626'}]}]",Masitinib,2015-02-27T19:56:13Z
0,2016-02-19T14:48:49Z,3560,"[{'description': 'Limited information is currently available on MBG453, a putative TIM3 antibody (Feb, 2016).', 'references': [{'id': 275, 'pubMedId': 10, 'title': '', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/10'}]}]",MBG453,2016-02-25T17:00:47Z
0,2017-05-09T19:38:05Z,5652,"[{'description': 'MBQ-167 inhibits Rac1 and Cdc42, resulting in decreased downstream signaling, increased cell-cycle arrest, and reduced tumor growth and metastasis (PMID: 28450422).', 'references': [{'id': 8855, 'pubMedId': 28450422, 'title': 'Characterization of a Dual Rac/Cdc42 Inhibitor MBQ-167 in Metastatic Cancer.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/28450422'}]}]",MBQ-167,2017-05-09T19:38:05Z
0,2015-12-08T21:57:34Z,3270,"[{'description': 'MCCK1 is a small molecule that inhibits IKBKE, resulting in decreased growth of IKBKE-over expressing tumors (Cancer Res April 15, 2013 73:LB-310).', 'references': [{'id': 4065, 'pubMedId': None, 'title': 'Abstract LB-310: Small molecule inhibitors of IKBKE with antitumor activity in cancer cells overexpressing IKBKE', 'url': 'http://cancerres.aacrjournals.org/content/73/8_Supplement/LB-310.short'}]}]",MCCK1,2015-12-08T21:57:34Z
0,2017-05-24T19:27:33Z,5771,"[{'description': 'MCLA-128 is a bispecific antibody that targets Erbb2 (Her2) and Erbb3, resulting in antibody-dependent cell-mediated cytotoxicity against tumor cells (Cancer Res 2016;76(14 Suppl):Abstract nr CT050).', 'references': []}]",MCLA-128,2017-05-24T19:27:33Z
0,2015-06-18T16:18:40Z,2838,"[{'description': 'MCS110 is a monoclonal antibody that binds CSF1 and prevents receptor binding and subsequent receptor activation, and leads to reduction of tumor-related bone destruction (Cancer Res; 2009 Apr 18-22; Abstract nr DDT02-2).', 'references': [{'id': 3075, 'pubMedId': None, 'title': 'Abstract #DDT02-2: MCS110: a monoclonal antibody with potent neutralizing activity against macrophage colony-stimulating factor for the treatment of tumor-induced osteolysis', 'url': 'http://cancerres.aacrjournals.org/content/69/9_Supplement/DDT02-2.abstract'}]}]",MCS110,2017-07-20T16:47:07Z
0,2016-12-08T17:17:02Z,5072,[],MCS110 + PDR001,2016-12-08T17:17:02Z
0,2015-01-22T11:49:02Z,1970,"[{'description': 'ME-344 is an isoflavone derivative which interferes with mitochondrial energy production in tumor cells resulting in caspase-independent cell death (PMID: 25411085).', 'references': [{'id': 1753, 'pubMedId': 25411085, 'title': 'Phase 1, open-label, dose escalation, safety, and pharmacokinetics study of ME-344 as a single agent in patients with refractory solid tumors.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/25411085'}]}]",ME-344 ,2015-07-06T17:01:48Z
0,2015-02-26T16:21:58Z,2174,[],ME-344 + Topotecan,2015-02-26T16:21:58Z
0,2016-01-31T00:00:30Z,3479,"[{'description': 'ME22S is a bispecific antibody that targets EGFR and MET, which results in decreased tumor cell proliferation and migration (PMID: 26812910).', 'references': [{'id': 4488, 'pubMedId': 26812910, 'title': 'The Dual Inhibition of Met and EGFR by ME22S, a Novel Met/EGFR Bispecific Monoclonal Antibody, Suppresses the Proliferation and Invasion of Laryngeal Cancer.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/26812910'}]}]",ME22S,2017-07-26T18:42:29Z
0,2015-02-23T09:23:29Z,2133,[],Mebendazole + Bevacizumab + Irinotecan,2015-02-23T09:23:29Z
0,2015-02-23T09:30:35Z,2134,[],Mebendazole + Vincristine + Carboplatin + Temozolomide,2015-02-23T09:30:35Z
0,2016-06-17T19:22:57Z,4303,[],Mechlorethamine,2016-06-17T19:22:57Z
0,2015-03-16T16:35:04Z,2407,"[{'description': 'MEDI-551 is a monoclonal antibody directed against CD19, which binds CD19 and enhances antibody-dependent cytotoxic immune response against CD19-positive B-cells (PMID: 20605905).', 'references': [{'id': 2219, 'pubMedId': 20605905, 'title': 'B-cell depletion in vitro and in vivo with an afucosylated anti-CD19 antibody.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/20605905'}]}]",MEDI-551,2015-03-16T16:35:04Z
0,2016-09-25T18:28:10Z,4762,"[{'description': 'MEDI-570 is a human monoclonal antibody against the inducible T-cell co-stimulator (ICOS, CD278) that blocks ICOS activation, resulting in reduced immune suppression and enhanced anti-tumor immune response (PMID: 23566679).', 'references': [{'id': 6672, 'pubMedId': 23566679, 'title': 'B-cell targeted therapeutics in clinical development.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/23566679'}]}]",MEDI-570,2016-09-25T18:28:10Z
0,2016-09-13T20:16:11Z,4708,"[{'description': 'MEDI-573 is an antibody that targets IGF-1 and IGF-2, resulting in decreased IGF-mediated signaling and potentially leading to decreased tumor growth (PMID: 25193511).', 'references': [{'id': 6622, 'pubMedId': 25193511, 'title': 'MEDI-573, alone or in combination with mammalian target of rapamycin inhibitors, targets the insulin-like growth factor pathway in sarcomas.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/25193511'}]}]",MEDI-573,2017-07-20T17:13:39Z
0,2016-09-13T20:36:59Z,4710,[],MEDI-573 + Sirolimus,2016-09-13T20:36:59Z
0,2016-09-13T20:35:19Z,4709,[],MEDI-573 + Vistusertib,2017-06-09T14:59:34Z
0,2014-03-12T15:53:16Z,805,[],Medi-575,
0,2017-05-26T17:45:10Z,5790,"[{'description': 'Limited information is currently available on MEDI0457 (May 2017).', 'references': [{'id': 275, 'pubMedId': 10, 'title': '', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/10'}]}]",MEDI0457,2017-05-26T17:45:10Z
0,2016-03-25T17:00:49Z,3838,"[{'description': 'MEDI0562 is a monoclonal antibody against OX40 (CD134), which may induce lymphocyte proliferation and enhanced anti-tumor immune response (NCI Drug Dictionary).', 'references': [{'id': 287, 'pubMedId': None, 'title': '(NCI Drug Dictionary)', 'url': 'http://www.cancer.gov/drugdictionary'}]}]",MEDI0562,2016-03-31T20:01:04Z
0,2016-03-25T17:01:43Z,3839,[],MEDI0562 + MEDI4736,2016-03-25T17:01:43Z
0,2016-03-25T17:02:09Z,3840,[],MEDI0562 + Tremelimumab,2016-03-25T17:02:09Z
0,2015-04-17T17:34:14Z,2546,"[{'description': 'MEDI0639 is a monoclonal antibody which binds DLL4 and prevents its interaction with Notch receptors, thereby inhibiting pathway activation, angiogenesis, and tumor growth (PMID: 22679110).\r\n\r\n', 'references': [{'id': 2504, 'pubMedId': 22679110, 'title': 'MEDI0639: a novel therapeutic antibody targeting Dll4 modulates endothelial cell function and angiogenesis in vivo.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/22679110'}]}]",MEDI0639,2017-07-13T18:25:25Z
0,2015-10-09T01:36:35Z,3120,"[{'description': 'MEDI0680 is a monoclonal antibody binds to and inhibits PD-1 signaling, leading to T-cell activation and antitumor immune response (NCI Drug Dictionary).', 'references': [{'id': 287, 'pubMedId': None, 'title': '(NCI Drug Dictionary)', 'url': 'http://www.cancer.gov/drugdictionary'}]}]",MEDI0680,2016-01-28T02:25:01Z
0,2015-10-09T01:37:43Z,3121,[],MEDI0680 + MEDI4736,2015-10-09T01:37:43Z
0,2014-07-28T17:48:44Z,1176,"[{'description': 'MEDI3617 is an human monoclonal antibody that prevents the binding of Angiopoietin 2 to the Tie2 receptor in vitro, and inhibits angiogenesis and tumor growth in vivo (PMID: 22327175).', 'references': [{'id': 477, 'pubMedId': 22327175, 'title': 'MEDI3617, a human anti-angiopoietin 2 monoclonal antibody, inhibits angiogenesis and tumor growth in human tumor xenograft models.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/22327175'}]}]",MEDI3617,2014-07-28T17:48:44Z
0,2017-01-16T16:32:08Z,5216,"[{'description': 'Limited information is currently available on MEDI3726 (Jan, 2017).', 'references': [{'id': 275, 'pubMedId': 10, 'title': '', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/10'}]}]",MEDI3726,2017-01-16T16:32:08Z
0,2017-01-15T20:53:36Z,5199,[],MEDI4736 + Azacitidine + Tremelimumab,2017-01-15T20:53:36Z
0,2017-02-12T15:56:52Z,5306,[],MEDI4736 + Carboplatin + Cisplatin + Etoposide,2017-02-12T15:56:52Z
0,2017-04-28T15:01:43Z,5589,[],MEDI4736 + MEDI5083,2017-04-28T15:01:43Z
0,2016-09-21T14:36:17Z,4727,[],MEDI4736 + MEDI9090,2016-09-21T14:36:17Z
0,2016-01-14T15:11:15Z,3414,[],MEDI4736 + MK-1775,2016-01-14T15:11:15Z
0,2016-06-27T01:50:44Z,4378,[],MEDI4736 + Mocetinostat,2016-06-27T01:50:44Z
0,2015-10-06T00:04:20Z,3100,[],MEDI4736 + nab-paclitaxel,2015-10-06T00:05:02Z
0,2016-11-13T21:52:48Z,4949,[],MEDI4736 + Olaparib + Tremelimumab,2016-11-13T21:52:48Z
0,2016-01-10T19:35:39Z,3385,[],MEDI4736 + poly ICLC ,2016-01-10T19:35:39Z
0,2016-07-18T01:29:03Z,4466,[],MEDI4736 + PVX-410 + poly ICLC ,2016-07-18T01:29:03Z
0,2017-02-22T00:32:55Z,5350,[],MEDI4736 + R2-CHOP,2017-02-22T00:32:55Z
0,2015-12-03T15:49:55Z,3257,[],MEDI4736 + Ramucirumab,2015-12-03T15:49:55Z
0,2017-02-22T00:23:04Z,5349,[],MEDI4736 + Rituximab + Doxorubicin + Vincristine + Cyclophosphamide + Prednisone,2017-02-22T00:23:04Z
0,2015-10-30T14:19:26Z,3162,[],MEDI4736 + Selumetinib,2015-10-30T14:20:05Z
0,2016-05-27T19:06:33Z,4180,[],MEDI4736 + TPIV 200,2016-05-27T19:06:33Z
0,2016-06-03T00:12:35Z,4218,[],MEDI4736 + Trastuzumab,2016-06-03T00:12:35Z
0,2017-02-12T15:55:23Z,5305,[],MEDI4736 + Tremelimumab + Carboplatin + Cisplatin + Etoposide,2017-02-12T15:55:23Z
0,2016-09-21T15:08:18Z,4730,[],MEDI4736 + X-396,2016-09-21T15:08:18Z
0,2017-04-28T14:59:33Z,5588,"[{'description': 'Limited information is currently available on MEDI5083 (Apr 2017).', 'references': [{'id': 275, 'pubMedId': 10, 'title': '', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/10'}]}]",MEDI5083,2017-04-28T14:59:33Z
0,2016-01-31T01:35:02Z,3481,"[{'description': 'MEDI5117 is an anti-IL6 monoclonal antibody, which inhibits IL6 autocrine signaling, potentially leading to decreased tumor cell growth (PMID: 26744529).', 'references': [{'id': 4491, 'pubMedId': 26744529, 'title': 'A Novel IL6 Antibody Sensitizes Multiple Tumor Types to Chemotherapy Including Trastuzumab-Resistant Tumors.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/26744529'}]}]",MEDI5117,2016-03-21T16:20:05Z
0,2016-01-31T18:07:30Z,3486,[],MEDI5117 + Cisplatin + Gemcitabine,2016-01-31T18:07:30Z
0,2016-01-31T13:31:45Z,3484,[],MEDI5117 + Docetaxel,2016-01-31T13:51:10Z
0,2016-01-31T18:16:12Z,3487,[],MEDI5117 + Doxorubucin,2016-02-01T02:49:40Z
0,2016-01-31T11:34:50Z,3483,[],MEDI5117 + Gefitinib,2016-01-31T11:34:50Z
0,2016-01-31T02:22:20Z,3482,[],MEDI5117 + Paclitaxel,2016-01-31T02:22:20Z
0,2016-01-31T18:46:04Z,3489,[],MEDI5117 + Pemetrexed,2016-01-31T18:46:04Z
0,2016-01-31T18:37:56Z,3488,[],MEDI5117 + Topotecan,2016-01-31T18:37:56Z
0,2015-10-09T01:21:27Z,3119,"[{'description': 'MEDI6383 is a monoclonal antibody binds to and activates OX40 (CD134), leading to proliferation of T cells (NCI Drug Dictionary).', 'references': [{'id': 287, 'pubMedId': None, 'title': '(NCI Drug Dictionary)', 'url': 'http://www.cancer.gov/drugdictionary'}]}]",MEDI6383,2015-10-09T01:21:27Z
0,2014-10-14T21:05:47Z,1653,"[{'description': 'MEDI6469 is a monoclonal antibody that binds programmed cell death-1 ligand 1 (PD-L1), inhibiting downstream activity and potentially enhancing T-cell response to tumor cells and reversing T-cell inactivation (NCI Drug Dictionary).', 'references': [{'id': 287, 'pubMedId': None, 'title': '(NCI Drug Dictionary)', 'url': 'http://www.cancer.gov/drugdictionary'}]}]",MEDI6469,2016-01-28T02:26:00Z
0,2017-05-24T17:08:32Z,5762,"[{'description': 'Limited information is currently available on MEDI7247 (May, 2017).', 'references': [{'id': 275, 'pubMedId': 10, 'title': '', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/10'}]}]",MEDI7247,2017-05-24T17:08:32Z
0,2016-09-21T14:35:10Z,4726,"[{'description': 'Limited information is currently available on MEDI9090 (Sep, 2016).', 'references': [{'id': 275, 'pubMedId': 10, 'title': '', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/10'}]}]",MEDI9090 ,2016-09-21T14:35:10Z
0,2017-03-17T01:44:59Z,5457,"[{'description': 'MEDI9197 acts an an agonist for the TLR7 and TLR8, potentially resulting in increased anti-tumor immune response (J Clin Oncol 34, 2016 (suppl; abstr TPS3095)).', 'references': []}]",MEDI9197,2017-03-30T19:20:09Z
