,id,therapyName,Drug_id
18,1504,Paclitaxel + Trastuzumab + Neratinib + Doxorubicin + Cyclophosphamide,6962
19,1527,Temsirolimus + Neratinib,6962
0,3799,Nesvacumab,8245
0,4957,NGI-1,8587
0,4078,NGR-TNF,8338
0,5131,Avelumab + NHS-IL12,8615
1,5130,NHS-IL12,8615
0,2809,NIBR3049,7756
0,4377,Abiraterone + Niclosamide + Prednisone,4811
1,3072,Niclosamide,4811
2,5607,Niclosamide + Enzalutamide,4811
0,2490,Abraxane + Nilotinib,4655
1,5560,Asciminib + Nilotinib,4655
2,2468,Interferon alfa-2b + Nilotinib ,4655
3,2219,MEK162 + Nilotinib,4655
4,829,Nilotinib,4655
5,1929,Nilotinib + Cetuximab,4655
6,3756,Nilotinib + Saracatinib,4655
7,5003,Nilotinib + SCH772984,4655
8,5292,Nilotinib + Tazemetostat,4655
9,4707,Nilotinib + Venetoclax,4655
10,1116,Ruxolitinib + Nilotinib,4655
0,5450,Bicalutamide + Docetaxel + Flutamide + Goserelin + Leuprolide + Nilutamide,655
1,5449,Bicalutamide + Flutamide + Goserelin + Leuprolide + Nilutamide,655
2,1506,nilutamide,655
0,4040,Afatinib + Nimotuzumab,6963
1,6340,Gemcitabine + Nimotuzumab,6963
2,4806,Irinotecan + Nimotuzumab,6963
3,830,Nimotuzumab,6963
4,4920,Nimotuzumab + Nivolumab,6963
0,4498,Bevacizumab + Nintedanib,6964
1,2589,Capecitabine + Nintedanib,6964
2,2372,Cisplatin + Docetaxel + Nintedanib,6964
3,831,Nintedanib,6964
4,3234,Nintedanib + Carboplatin + Paclitaxel,6964
5,3225,Nintedanib + Docetaxel,6964
6,4723,Nintedanib + Gemcitabine + nab-paclitaxel,6964
0,4832,ARN-509 + Niraparib,6965
1,3718,AZD6482 + Niraparib,6965
2,4254,Bevacizumab + Niraparib,6965
3,5984,Carboplatin + Niraparib,6965
4,5659,Irinotecan + Niraparib,6965
5,832,Niraparib,6965
6,5732,Niraparib + Everolimus,6965
7,3935,Niraparib + Pembrolizumab,6965
8,4866,Niraparib + Radiotherapy,6965
9,5436,Niraparib + radium Ra 223 dichloride,6965
10,3985,Niraparib + SN-38,6965
11,5701,Niraparib + SY-1365,6965
12,1437,Niraparib + Temozolomide,6965
13,6321,Niraparib + TSR-042,6965
0,5631,NIS793,8730
1,5632,NIS793 + PDR001,8730
0,5447,ABBV-368 + Nivolumab,7235
1,5051,ABBV-428 + Nivolumab,7235
2,5143,ABBV-927 + Nivolumab,7235
3,2489,Abraxane + Nivolumab,7235
4,3312,ACY-241 + Ipilimumab + Nivolumab,7235
5,4462,AdV-tk + Nivolumab,7235
6,5139,Aldesleukin + Nivolumab,7235
7,3061,ALT-803 + Nivolumab,7235
8,6049,APX005M + Gemcitabine + nab-paclitaxel + Nivolumab,7235
9,5608,APX005M + Nivolumab,7235
10,5837,Axitinib + Nivolumab,7235
11,3196,Azacitidine + Nivolumab,7235
12,2111,Bevacizumab + Nivolumab,7235
13,6326,Binimetinib + Ipilimumab + Nivolumab,7235
14,6325,Binimetinib + Nivolumab,7235
15,5295,Bleomycin + Dacarbazine + Doxorubicin + Vinblastine + Nivolumab,7235
16,4613,Blinatumomab + Ipilimumab + Nivolumab,7235
17,5903,BMS-813160 + Nivolumab,7235
18,4535,BMS-986012 + Nivolumab,7235
19,4197,BMS-986016 + Nivolumab,7235
20,4924,BMS-986148 + Nivolumab,7235
21,4195,BMS-986179 + Nivolumab,7235
22,5629,BMS-986183 + Nivolumab,7235
23,3569,BMS-986205 + Nivolumab,7235
24,4888,BMS-986207 + Nivolumab,7235
25,5552,BMS-986218 + Nivolumab,7235
26,6136,BMS-986226 + Nivolumab,7235
27,6328,Brentuximab vedotin + Dacarbazine + Doxorubicin + Nivolumab + Vinblastine,7235
28,3263,Brentuximab vedotin + Nivolumab,7235
29,2068,Cabozantinib + Ipilimumab + Nivolumab,7235
30,2067,Cabozantinib + Nivolumab,7235
31,6159,Carboplatin + Nivolumab + Pemetrexed,7235
32,5053,Carboplatin + Paclitaxel + Pemetrexed + Nivolumab + Veliparib,7235
33,6334,Carotuximab + Nivolumab,7235
34,4722,CB-1158 + Nivolumab,7235
35,4274,CB-839 + Nivolumab,7235
36,6186,CBP501 + Cisplatin + Nivolumab,7235
37,4611,CC-122 + Nivolumab,7235
38,2565,Ceritinib + Nivolumab,7235
39,4761,Cetuximab + Nivolumab,7235
40,4689,Chidamide + Nivolumab,7235
41,4941,CIMAvax-EGF + Nivolumab,7235
42,4922,Cisplatin + Etoposide + Nivolumab,7235
43,4087,Cisplatin + Gemcitabine + nab-paclitaxel + Nivolumab + Paricalcitol,7235
44,5511,Cisplatin + Gemcitabine + Nivolumab,7235
45,4760,Cisplatin + Nivolumab,7235
46,5244,CV301 + Nivolumab,7235
47,5328,Cyclophosphamide + Fludarabine phosphate + Nivolumab,7235
48,3192,Cytarabine + Idarubicin + Nivolumab,7235
49,4754,Dabrafenib + Nivolumab + Trametinib,7235
50,5296,Dacarbazine + Doxorubicin + Vinblastine + Nivolumab,7235
51,5520,Daratumumab + Nivolumab ,7235
52,1813,Dasatinib + Nivolumab,7235
53,5206,DCVax-L + Nivolumab,7235
54,5910,Decitabine + Nivolumab + Tetrahydrouridine,7235
55,6118,Dexamethasone + Elotuzumab + Nivolumab + Pomalidomide,7235
56,5288,Docetaxel + Nivolumab,7235
57,5078,DS-8273a + Nivolumab,7235
58,5058,EB-VST cells + Nivolumab,7235
59,2443,EGF816 + Nivolumab,7235
60,6117,Elotuzumab + Nivolumab,7235
61,6114,Entinostat + Nivolumab,7235
62,3572,FANG vaccine + Nivolumab,7235
63,6047,Gemcitabine + nab-paclitaxel + Nivolumab,7235
64,6297,Gemcitabine + Nivolumab,7235
65,4736,GS-5745 + Nivolumab,7235
66,6149,HF10 + Nivolumab,7235
67,5321,HPVSTs + Cyclophosphamide + Fludarabine phosphate + Nivolumab,7235
68,3198,Ibrutinib + Nivolumab,7235
69,2444,INC280 + Nivolumab,7235
70,5598,INCAGN01876 + Nivolumab,7235
71,5599,INCAGN01876 + Nivolumab + Ipilimumab,7235
72,6121,INCAGN01949 + Ipilimumab + Nivolumab,7235
73,6119,INCAGN01949 + Nivolumab,7235
74,3059,INCB024360 + Nivolumab,7235
75,5484,INCB024360 + Nivolumab + Gemcitabine + nab-paclitaxel,7235
76,5483,INCB024360 + Nivolumab + mFOLFOX6,7235
77,4202,Ipilimumab + Nivolumab + Vedolizumab ,7235
78,4720,JTX-2011 + Nivolumab,7235
79,5239,Lenalidomide + Nivolumab,7235
80,2584,Lirilumab + Nivolumab,7235
81,5302,Metformin + Nivolumab,7235
82,4942,MGCD265 + Nivolumab,7235
83,4943,MGCD516 + Nivolumab,7235
84,4200,MLN1202 + Nivolumab,7235
85,4198,MLN2480 + Nivolumab,7235
86,4944,Mocetinostat + Nivolumab,7235
87,3843,Mogamulizumab + Nivolumab,7235
88,4435,MVA-MUC1-IL2 vaccine + Nivolumab,7235
89,5931,Nab-Rapamycin + Nivolumab,7235
90,5301,Nelfinavir + Nivolumab,7235
91,4920,Nimotuzumab + Nivolumab,7235
92,1312,Nivolumab,7235
93,5303,Nivolumab + Carboplatin + Paclitaxel,7235
94,5799,Nivolumab + Cisplatin + Fluorouacil,7235
95,5198,Nivolumab + Etoposide + Ifosfamide + Carboplatin,7235
96,1627,Nivolumab + Ipilimumab,7235
97,5304,Nivolumab + Ipilimumab + Carboplatin + Paclitaxel,7235
98,5128,Nivolumab + Lenalidomide + Dexamethasone,7235
99,5681,Nivolumab + Pazopanib,7235
100,4918,Nivolumab + Pembrolizumab,7235
101,6055,Nivolumab + Pembrolizumab + Trigriluzole,7235
102,4512,Nivolumab + Plinabulin,7235
103,5592,Nivolumab + poly ICLC + Rituximab,7235
104,2626,Nivolumab + Sunitinib,7235
105,4833,Nivolumab + SYM004,7235
106,6100,Nivolumab + Tadalafil,7235
107,4680,Nivolumab + TAK-659,7235
108,3724,Nivolumab + Temozolomide,7235
109,4753,Nivolumab + Trametinib,7235
110,4560,Nivolumab + trifluridine/tipiracil hydrochloride,7235
111,2567,Nivolumab + Urelumab,7235
112,4219,Nivolumab + Valproic acid,7235
113,2526,Nivolumab + Varlilumab,7235
114,4020,Nivolumab + WT1 vaccine,7235
115,4837,Nivolumab + X4P-001,7235
116,5076,NKTR-214 + Nivolumab,7235
117,4894,PROSTVAC-V/F + Nivolumab,7235
118,4893,PROSTVAC-V/F + Nivolumab + Ipilimumab,7235
119,4879,PROSTVAC-V/TRICOM + Nivolumab,7235
120,4878,PROSTVAC-V/TRICOM + Nivolumab + Ipilimumab,7235
121,4347,PT2385 + Nivolumab,7235
122,5641,Rovalpituzumab Tesirine + Nivolumab,7235
123,5640,Rovalpituzumab Tesirine + Nivolumab + Ipilimumab,7235
124,5080,Talimogene laherparepvec + Nivolumab,7235
125,5800,trabectedin + Ipilimumab + Nivolumab,7235
126,5368,Veliparib + Nivolumab,7235
127,6319,Yttrium-90 + Nivolumab,7235
128,4769,Yttrium-90 + Nivolumab + Ipilimumab,7235
0,6031,NIZ985,8897
1,6032,PDR001 + NIZ985,8897
0,5998,NKR-2 cells,8886
0,5075,NKTR-214,8606
1,5076,NKTR-214 + Nivolumab,8606
2,5625,NKTR-214 + Pembrolizumab,8606
0,5815,NLG802,8810
0,2761,NMS-E973,7712
0,4422,NMS-P118,8447
0,3044,NMS-P626,7918
0,3107,NMS-P715,7943
0,2806,NMS-P937,7753
0,6222,NOX66,8942
0,4516,NP-004255,8472
0,5117,Erlotinib + NPS-1034,8614
1,5116,Gefitinib + NPS-1034,8614
2,5115,NPS-1034,8614
0,4405,NRR2Mab,8442
0,2780,NS-108,7731
0,5228,NS1,8642
0,1935,NSC-658497,7363
0,2966,NSC-87877,7878
1,4790,NSC-87877 + PLX4720,7878
0,2682,NSC109555,7649
0,2716,NSC124854,7676
1,2720,NSC124854 + Temozolomide,7676
0,4792,NSC126405,8542
0,4383,LY3039478 + NSC156529,8342
1,4085,NSC156529,8342
0,2608,NSC207895,7603
0,5461,NSC23766,8697
0,3511,NSC308848,8110
0,3405,NSC319726,8064
0,2905,NSC348884,7828
0,4675,Cisplatin + NSC59984,8062
1,3402,NSC59984,8062
0,2717,NSC666715,7677
1,2718,NSC666715 + Temozolomide,7677
0,3461,NTRC 0066-0,8086
1,3462,NTRC 0066-0 + Docetaxel,8086
0,5754,NU-0129,8775
0,2946,NU1025,7862
0,6193,Camptothecin + NU6027,7810
1,6195,Cisplatin + NU6027,7810
2,6194,Doxorubicin + NU6027,7810
3,6192,Hydroxyurea + NU6027,7810
4,2878,NU6027,7810
5,6197,NU6027 + Rucaparib,7810
6,6196,NU6027 + Temozolomide,7810
0,5042,NU7026,8598
1,5043,NU7026 + Radiotherapy,8598
0,5047,Doxorubicin + NU7441,8599
1,5046,Etoposide + NU7441,8599
2,5044,NU7441,8599
3,5045,NU7441 + Radiotherapy,8599
0,4928,Carboplatin + Nutlin-3,7255
1,3806,CCT007093 + Nutlin-3,7255
2,3900,CTX-1 + Nutlin-3,7255
3,3736,GSK2830371 + Nutlin-3,7255
4,4018,Nutlin-3 + Cisplatin,7255
5,4017,Nutlin-3 + Etoposide,7255
6,5414,Nutlin-3 + Paclitaxel,7255
7,1405,Nutlin-3a,7255
0,3403,Etoposide + NVP-ADW742,7694
1,2742,NVP-ADW742,7694
0,4064,AZD6482 + Binimetinib + LGX818 + NVP-AEW541,8334
1,4060,AZD6482 + Binimetinib + NVP-AEW541,8334
2,4061,AZD6482 + LGX818 + NVP-AEW541,8334
3,4044,AZD6482 + NVP-AEW541,8334
4,4047,BYL719 + NVP-AEW541,8334
5,4046,GDC-0941 + NVP-AEW541,8334
6,4045,GSK2636771 + NVP-AEW541,8334
7,4043,NVP-AEW541,8334
0,5604,Cisplatin + NVP-BHG712,8069
1,3417,NVP-BHG712,8069
0,2785,NVP-BSK805,7736
1,3991,NVP-BSK805 + paclitaxel,7736
0,2834,NVP-BVB808,7772
0,5378,NVP-BVU972,8675
0,5467,NVP-TNKS656,8700
1,5469,NVP-TNKS656 + Triciribine,8700
0,2770,NXD30001,7721
0,2696,NY-ESO-1 peptide vaccine,7660
1,4460,NY-ESO-1 peptide vaccine + Sirolimus,7660
0,5877,NY-ESO-1-c259T,8842
1,5878,NY-ESO-1-c259T + Pembrolizumab,8842
0,2556,O6-benzylguanine,7582
1,2972,O6-benzylguanine + Temozolomide,7582
0,6065,G-TPP + Obatoclax,6968
1,4961,Gefitinib + Obatoclax,6968
2,834,Obatoclax,6968
3,4934,Obatoclax + Trabectedin,6968
0,3477,Acalabrutinib + Obinutuzumab,7305
1,3390,Atezolizumab + Bendamustine + Obinutuzumab,7305
2,3387,Atezolizumab + lenalidomide + Obinutuzumab,7305
3,1975,Atezolizumab + Obinutuzumab,7305
4,4362,Atezolizumab + Obinutuzumab + Polatuzumab Vedotin,7305
5,3638,Bendamustine + GDC-0199 + Obinutuzumab,7305
6,6260,Bendamustine + INCB050465 + Obinutuzumab,7305
7,5225,Bendamustine + Obinutuzumab,7305
8,4682,BGB-3111 + Obinutuzumab,7305
9,2342,Chlorambucil + Obinutuzumab + TGR-1202,7305
10,3627,Cyclophosphamide + Fludarabine + Obinutuzumab,7305
11,2341,Duvelisib + Obinutuzumab,7305
12,3472,GDC-0199 + Ibrutinib + Obinutuzumab,7305
13,3636,GDC-0199 + Obinutuzumab,7305
14,6189,Ibrutinib + Lenalidomide + Obinutuzumab + Prednisone + Venetoclax,7305
15,3476,Ibrutinib + Obinutuzumab,7305
16,4393,Idasanutlin + Obinutuzumab,7305
17,5645,Idasanutlin + Obinutuzumab + Rituximab + Venetoclax,7305
18,5644,Idasanutlin + Obinutuzumab + Venetoclax,7305
19,1647,Idelalisib + Obinutuzumab,7305
20,6302,Lenalidomide + Obinutuzumab	,7305
21,4394,lenalidomide + Obinutuzumab + Polatuzumab Vedotin,7305
22,5133,Lenalidomide + Obinutuzumab + Venetoclax,7305
23,1646,Obinutuzumab,7305
24,1648,Obinutuzumab + Chlorambucil,7305
25,6257,Obinutuzumab + CHOP,7305
26,4743,Obinutuzumab + Otlertuzumab,7305
27,4415,Obinutuzumab + Pinatuzumab Vedotin + Rituximab,7305
28,4417,Obinutuzumab + Polatuzumab Vedotin,7305
29,4227,Obinutuzumab + Polatuzumab Vedotin + Venetoclax,7305
30,6162,Obinutuzumab + RO7082859 + Tocilizumab,7305
31,6301,Obinutuzumab + TGR-1202,7305
32,5365,RO6874281 + Obinutuzumab + Atezolizumab,7305
33,5366,RO6874281 + Obinutuzumab + Atezolizumab + Bevacizumab,7305
0,835,Oblimersen,6969
1,2582,Oblimersen + Temozolomide + nab-paclitaxel,6969
0,4667,Celecoxib + OBP-801,7829
1,2906,OBP-801,7829
2,3173,OBP-801 + 5-FU,7829
0,1222,OC-DC vaccine,7223
0,3008,OC-L,7905
0,4687,Ocaratuzumab,8512
0,2605,Oclacitinib,7600
0,4921,Docetaxel + ODM-201,6970
1,836,ODM-201,6970
0,3974,ODM-207,8310
0,3910,Bendamustine + Bortezomib + Ofatumumab,7203
1,3909,Bendamustine + Ofatumumab,7203
2,3629,BKM120 + Ofatumumab,7203
3,4752,Chlorambucil + Ofatumumab,7203
4,5468,Cyclophosphamide + Fludarabine + Ofatumumab,7203
5,2326,Idelalisib + Ofatumumab,7203
6,4124,Lenalidomide + Ofatumumab,7203
7,1090,Ofatumumab,7203
8,1091,Ofatumumab + GSK2110183,7203
0,1807,OGX-427,7343
1,1808,OGX-427 + Gemcitabine,7343
0,3609,Okadaic acid,8169
0,5226,Abiraterone + Prednisone + Olaparib,6971
1,5326,AGI-5198 + Olaparib,6971
2,3139,AZD5363 + Olaparib,6971
3,3719,AZD6482 + Olaparib,6971
4,4739,AZD6738 + Olaparib,6971
5,4548,Bendamustine + Olaparib,6971
6,5190,BGB-324 + Olaparib,6971
7,2170,BKM120 + Olaparib,6971
8,5677,BPTES + Olaparib,6971
9,2171,BYL719 + Olaparib,6971
10,4095,Camptothecin + Olaparib,6971
11,5675,CB-839 + Olaparib,6971
12,6227,Cediranib + Durvalumab + Olaparib,6971
13,1971,Cediranib + Olaparib,6971
14,1451,Cisplatin + Paclitaxel + Bevacizumab + Olaparib ,6971
15,4348,CRLX101 + Olaparib,6971
16,2894,Durvalumab + Olaparib,6971
17,4550,Fludarabine + Olaparib,6971
18,4949,MEDI4736 + Olaparib + Tremelimumab,6971
19,3140,MK-1775 + Olaparib,6971
20,837,Olaparib,6971
21,1999,Olaparib + Cetuximab,6971
22,3704,Olaparib + Cisplatin,6971
23,4014,Olaparib + Everolimus,6971
24,2723,Olaparib + Irinotecan,6971
25,4015,Olaparib + KU-0063794,6971
26,4729,Olaparib + Onalespib,6971
27,4807,Olaparib + Paclitaxel,6971
28,5342,Olaparib + Pembrolizumab,6971
29,5332,Olaparib + Prexasertib,6971
30,5165,Olaparib + Ramucirumab,6971
31,5793,Olaparib + Selumetinib,6971
32,3984,Olaparib + SN-38,6971
33,1438,Olaparib + Temozolomide,6971
34,3988,Olaparib + Temozolomide + SN-38,6971
35,5188,Olaparib + TP-0903,6971
36,4549,Olaparib + Valproic Acid,6971
37,3141,Olaparib + Vistusertib,6971
38,3883,Olaparib + YU238259,6971
0,6292,Doxorubicin + Ifosfamide + Mesna + Olaratumab,8000
1,4140,Doxorubicin + Olaratumab,8000
2,3269,Olaratumab,8000
3,5482,Olaratumab + nab-paclitaxel + Gemcitabine,8000
4,5715,Olaratumab + Pembrolizumab,8000
0,4691,OM-174,8513
0,1761,omacetaxine,7334
1,1794,Omacetaxine + Cytarabine + Decitabine,7334
2,1762,Omacetaxine + Decitabine,7334
0,5297,FOLFIRI + OMP-305B83,7687
1,2732,OMP-305B83 ,7687
2,5264,OMP-305B83 + Paclitaxel,7687
0,5696,OMP-313M32,8751
0,6264,OMP-336B11,8959
0,2823,Gemcitabine + ON01910,7754
1,2807,ON01910,7754
2,2821,ON01910 + Aldoxorubicin,7754
3,2824,ON01910 + Oxaliplatin,7754
0,2791,ON044580,7742
0,3705,ON123300,8215
0,645,AT13387,6851
1,1362,AT13387 + Dabrafenib + Trametinib,6851
2,4355,Crizotinib + Onalespib,6851
3,3071,Erlotinib + Onalespib,6851
4,4729,Olaparib + Onalespib,6851
5,3317,Onalespib + Talazoparib,6851
0,1886,Onapristone,7357
0,838,Onartuzumab,6972
1,1307,Onartuzumab + Cobimetinib,6972
2,1308,Onartuzumab + Cobimetinib + Vemurafenib,6972
3,1280,Onartuzumab + Erlotinib,6972
4,1371,Onartuzumab + Erlotinib + Paclitaxel + Carboplatin,6972
5,5676,Onartuzumab + mFOLFOX6,6972
6,1370,Onartuzumab + Paclitaxel + Carboplatin,6972
7,1306,Onartuzumab + Vemurafenib,6972
0,5977,Docetaxel + ONC201,7318
1,4965,Ibrutinib + ONC201,7318
2,5245,Navitoclax + ONC201,7318
3,1687,ONC201,7318
4,5978,ONC201 + Paclitaxel,7318
5,4964,ONC201 + Venetoclax,7318
0,3594,ONCOII,8158
0,5173,Cyclophosphamide + ONCOS-102 + Pembrolizumab,8590
1,4980,ONCOS-102,8590
2,4978,ONCOS-102 + MEDI4736,8590
0,6199,Idelalisib + ONO-4059,7655
1,2691,ONO-4059,7655
0,3051,ONT-10,7920
0,3606,OP449,8166
0,5794,Decitabine + OPB-111077,8765
1,5739,OPB-111077,8765
0,3860,Cisplatin + OPB-31121,8271
1,3859,Fluorouracil + OPB-31121,8271
2,3852,OPB-31121,8271
0,3851,OPB-51602,8270
0,6291,Durvalumab + Oportuzumab monatox,8964
1,6290,Oportuzumab monatox,8964
0,2422,Oprozomib,7524
0,840,Orantinib,6973
0,5031,Oraxol ,8595
1,5032,Oraxol + Ramucirumab,8595
0,1189,Oregovomab,7218
1,1190,Oregovomab + Carboplatin + Paclitaxel,7218
2,5792,Oregovomab + poly ICLC ,7218
0,2830,ORG-31710,7768
0,2831,ORG-33628,7769
0,4624,Oridonin,8497
0,2671,Orteronel ,7640
0,4327,OSE 2101 ,8417
0,841,OSI-027,6974
1,4995,OSI-027 + SCH772984,6974
0,4855,OSI-296,8563
0,2138,OSI-930,7435
0,4502,AZD9291 + JNJ-61186372,7059
1,2223,AZD9291 + MEDI4736,7059
2,2994,AZD9291 + MLN0128,7059
3,4366,Bevacizumab + Osimertinib,7059
4,5935,BKM120 + Osimertinib,7059
5,4958,Crizotinib + Osimertinib,7059
6,4946,Dasatinib + Osimertinib,7059
7,6231,DS-1205b + Osimertinib,7059
8,5616,Gefitinib + Osimertinib,7059
9,5936,GSK2334470 + Osimertinib,7059
10,4777,INCB039110 + Osimertinib,7059
11,3065,Navitoclax + Osimertinib,7059
12,4380,Necitumumab + Osimertinib,7059
13,660,Osimertinib,7059
14,5939,Osimertinib + Bosutinib + PF-573328,7059
15,5938,Osimertinib + PF-573328 + Saracatinib,7059
16,4379,Osimertinib + Ramucirumab,7059
17,1644,Osimertinib + Rifampin,7059
18,2224,Osimertinib + Savolitinib,7059
19,2225,Osimertinib + Selumetinib,7059
20,1645,Osimertinib + Simvastatin,7059
21,5937,Osimertinib + TAK-632,7059
0,2408,OSU03012,7514
0,4744,Ibrutinib + Otlertuzumab,8514
1,4745,Idelalisib + Otlertuzumab + Rituximab,8514
2,4743,Obinutuzumab + Otlertuzumab,8514
3,4692,Otlertuzumab,8514
4,4742,Otlertuzumab + Rituximab,8514
0,3951,OTS167,8307
0,5258,OTS514,8648
0,5259,OTS964,8649
0,2034,OTX015,7400
0,5336,Ad-CEA + Bevacizumab + FOLFOX,516
1,2367,Aflibercept + mFOLFOX-6,516
2,5849,AM0010 + mFOLFOX-6,516
3,1698,Axitinib + FOLFOX,516
4,5126,Bevacizumab + Atezolizumab + Fluorouracil + Leucovorin + Oxaliplatin,516
5,3441,Bevacizumab + Capecitabine + Oxaliplatin + Trastuzumab,516
6,6001,Bevacizumab + Fluorouracil + Irinotecan + Oxaliplatin,516
7,2102,Bevacizumab + Fluorouracil + Oxaliplatin,516
8,2183,Bevacizumab + FOLFIRINOX,516
9,4097,Bevacizumab + MEDI4736 + Tremelimumab + FOLFOX,516
10,1484,Bevacizumab + Oxaliplatin + Leucovorin + Fluorouracil,516
11,3142,BGJ398 + Fluorouracil + Irinotecan + Oxaliplatin,516
12,5256,BGJ398 + Oxaliplatin,516
13,3064,Bortezomib + Oxaliplatin,516
14,3540,BSI-401 + Oxaliplatin,516
15,4776,Capecitabine + Epirubicin + Oxaliplatin + Pembrolizumab,516
16,1597,Capecitabine + Oxaliplatin,516
17,1601,Capecitabine + Oxaliplatin + Bevacizumab,516
18,5549,Capecitabine + Oxaliplatin + Pembrolizumab,516
19,6074,Cetuximab + Dasatinib + FOLFOX,516
20,2184,Cetuximab + FOLFIRINOX,516
21,2182,Cetuximab + FOLFOX,516
22,3865,Ch282-5 + Oxaliplatin,516
23,6075,Dasatinib + FOLFOX,516
24,4082,Dbait + Fluorouracil + Oxaliplatin,516
25,4083,DT01 + Fluorouracil + Oxaliplatin,516
26,5798,E7046 + mFOLFOX-6,516
27,3621,FABLOx,516
28,1524,Fluorouracil + Bevacizumab + Capecitabine + Leucovorin + Oxaliplatin,516
29,1523,Fluorouracil + Capecitabine + Irinotecan + Leucovorin + Oxaliplatin,516
30,2498,Fluorouracil + Leucovorin + Irinotecan + Oxaliplatin + Saridegib,516
31,1903,FOLFIRINOX,516
32,1296,Gemcitabine + Bevacizumab + Oxaliplatin,516
33,2210,Gemcitabine + MEK162 + Oxaliplatin,516
34,5940,Gemcitabine + Nab-Paclitaxel + mFOLFOX-6,516
35,1611,Gemcitabine + Oxaliplatin + Dexamethasone,516
36,5090,Gemcitabine + Oxaliplatin + Rituximab,516
37,5483,INCB024360 + Nivolumab + mFOLFOX6,516
38,1919,Irinotecan + Oxaliplatin + Cetuximab,516
39,3979,KX2-391 + Oxaliplatin,516
40,1498,Lapatinib + Oxaliplatin + Capecitabine,516
41,1501,Lapatinib + Oxaliplatin + Leucovorin + Fluorouracil,516
42,2217,MEK162 + FOLFOX,516
43,5850,mFOLFOX-6,516
44,6275,mFOLFOX-6 + Atezolizumab,516
45,6274,mFOLFOX-6 + Atezolizumab + Cobimetinib,516
46,1161,mFOLFOX-6 + Pembrolizumab,516
47,4839,mFOLFOX-6 + Tivozanib,516
48,4105,MN58b + Oxaliplatin,516
49,3498,Necitumumab + FOLFOX,516
50,2824,ON01910 + Oxaliplatin,516
51,5676,Onartuzumab + mFOLFOX6,516
52,1104,Oxaliplatin,516
53,1773,Oxaliplatin + ABT-737,516
54,5894,Oxaliplatin + Resminostat,516
55,1703,Palbociclib + Fluorouracil + Oxaliplatin,516
56,1986,Panitumumab + FOLFOX,516
57,3226,Panitumumab + Gemcitabine + Oxaliplatin,516
58,1938,Panitumumab + Oxaliplatin + Fluorouracil,516
59,3102,Panitumumab + Oxaliplatin + Fluorouracil + Irinotecan,516
60,1722,Ramucirumab + FOLFOX,516
61,2014,Regorafenib + FOLFOX,516
62,2132,Sorafenib + Bevacizumab + Oxaliplatin,516
63,3439,Trastuzumab + Fluorouracil + Leucovorin + Oxaliplatin,516
64,1412,Trastuzumab + Oxaliplatin,516
65,1712,Vandetanib + Capecitabine + Oxaliplatin,516
66,1693,Vandetanib + FOLFOX,516
0,3887,Cytarabine + OXi4503,8119
1,3524,OXi4503,8119
0,6280,P-BCMA-101 CAR-T cells,8961
0,5425,P10,8685
1,5426,P10 + Vorinostat,8685
0,2763,P276-00,7714
0,4694,p28,8515
0,1039,p53-SLP vaccine,7158
0,4602,PAC-1,8493
1,4603,PAC-1 + Trametinib + Vemurafenib,8493
2,4604,PAC-1 + Vemurafenib,8493
0,3469,ACY-1215 + Paclitaxel,1216
1,5327,ACY-241 + Paclitaxel,1216
2,2442,Afatinib + Carboplatin + Paclitaxel,1216
3,2441,Afatinib + Paclitaxel,1216
4,1679,Alisertib + Taxol,1216
5,2165,Amuvatinib + Paclitaxel + Carboplatin,1216
6,5797,APX005M + Paclitaxel + Carboplatin,1216
7,5455,ARQ092 + Paclitaxel,1216
8,6019,ASTX-660 + Paclitaxel,1216
9,2370,Atezolizumab + Bevacizumab + Carboplatin + Paclitaxel,1216
10,1203,Atezolizumab + Carboplatin + Paclitaxel,1216
11,5606,Atezolizumab + Paclitaxel,1216
12,5600,Atezolizumab + Paclitaxel + Trastuzumab + Pertuzumab,1216
13,1972,Axitinib + Paclitaxel + Carboplatin,1216
14,2192,AZD5363 + Paclitaxel,1216
15,5565,AZD6738 + Paclitaxel,1216
16,3448,BAY1161909 + Paclitaxel,1216
17,3447,BAY1217389 + Paclitaxel,1216
18,4930,Bazedoxifene + Paclitaxel,1216
19,2586,BBI608 + Paclitaxel,1216
20,4555,Bevacizumab + Capecitabine + Paclitaxel,1216
21,1152,Bevacizumab + Carboplatin + Paclitaxel,1216
22,1487,Bevacizumab + Carboplatin + Paclitaxel + Hydroxychloroquine,1216
23,2104,Bevacizumab + Carboplatin + Paclitaxel + Pembrolizumab,1216
24,2512,Bevacizumab + Cisplatin + Paclitaxel,1216
25,1486,Bevacizumab + Doxorubicin + Cyclophosphamide + Paclitaxel ,1216
26,4836,Bevacizumab + Emactuzumab + Paclitaxel,1216
27,2123,Bevacizumab + Paclitaxel,1216
28,2513,Bevacizumab + Topotecan + Paclitaxel,1216
29,6255,Bevacizumab-awwb + Carboplatin + Paclitaxel,1216
30,1183,BKM120 + Carboplatin + Paclitaxel,1216
31,1545,BKM120 + Paclitaxel,1216
32,1379,BYL719 + Paclitaxel,1216
33,1989,Carboplatin + Cetuximab + Paclitaxel,1216
34,5873,Carboplatin + Cisplatin + Durvalumab + Paclitaxel,1216
35,6132,Carboplatin + Cisplatin + Paclitaxel + Pemetrexed,1216
