id,therapyName
947,Trastuzumab
1596,Trastuzumab + Bevacizumab
1905,Trastuzumab + Carboplatin
1485,Trastuzumab + Docetaxel + Carboplatin
1893,Trastuzumab + Everolimus
1411,Trastuzumab + Everolimus + Vinorelbine
3439,Trastuzumab + Fluorouracil + Leucovorin + Oxaliplatin
1414,Trastuzumab + Lapatinib
1412,Trastuzumab + Oxaliplatin
1551,Trastuzumab + Paclitaxel
1389,Trastuzumab + Pertuzumab
3290,Trastuzumab + Pertuzumab + Fulvestrant
1891,Trastuzumab + Sargramostim
5471,Trastuzumab + trastuzumab emtansine
1408,Trastuzumab + TS-1
3034,trastuzumab + varlitinib
1415,Trastuzumab + XL147
1402,trastuzumab emtansine
1976,trastuzumab emtansine + Capecitabine
1583,Trastuzumab emtansine + Lapatinib
3429,Trastuzumab emtansine + Vinorelbine
5767,TRC102
1335,TRC105 + Axitinib
1431,TRC105 + Pazopanib
5770,TRC253
5772,TRC694
1218,Trebananib
1219,Trebananib + Bevacizumab
1220,Trebananib + Pazopanib
1221,Trebananib + Sorafenib
1223,Trebananib + Sunitinib
1493,Trebananib + Trastuzumab
1652,Tremelimumab
1877,Tretinoin  
3888,Tretinoin + Trastuzumab
2867,Trichostatin A
948,Triciribine
1382,Trientine
4586,Trifluridine
2426,trifluridine/tipiracil hydrochloride
6054,Trigriluzole
3074,Trilaciclib
4109,Trilaciclib + Topotecan
3855,Triolimus
2050,Triptorelin
5835,TRK-950
3521,Trodusquemine
4139,TRPH 011 
4259,TRX-E-002-1
3613,TRX518
1407,TS-1
949,TSR-011
6320,TSR-042
5960,TTC-352
5338,TTI-621
3635,Tubastatin A
639,Tucatinib
3611,TVB-2640
3285,TW-37
5586,TY-011
2783,Tyrphostin B42
2427,U0126
3980,U3-1784
4098,UAB30
2287,Ublituximab
2860,UC-773587
2861,UC-857993
5994,UCART123
5997,UCART19
951,UCN-01
5869,UD-017
2847,Ulocuplumab
4287,UM-164
3284,UMI-77
1753,UNC0638
1757,UNC1999
3291,UNC2025
5489,unspecified CTLA4 antibody
4575,unspecified EGFR antibody
4579,unspecified EGFR antibody + unspecified ERBB3 antibody
4578,unspecified EGFR antibody + unspecified IGF-1R antibody
4576,unspecified ERBB3 antibody
4066,unspecified IGF-1R antibody
3890,unspecified PD-1 antibody
5249,unspecified PD-1 antibody + Imatinib
5014,unspecified PD-1 antibody + Sirolimus
5248,unspecified PD-L1 antibody
5250,unspecified PD-L1 antibody + Imatinib
3842,unspecified VEGFR2 antibody
3538,UPF 1069
2055,Urelumab
5086,Utomilumab
6111,Utomilumab + Rituximab
5824,V158411
2921,VAL-083
5171,Valacyclovir
1076,Valproic acid
1677,Valproic Acid + Ellipticine
1686,Valproic Acid + Mitomycin C
5430,Valproic acid + Radiotherapy
1056,Valstar
953,Vandetanib
1712,Vandetanib + Capecitabine + Oxaliplatin
1422,Vandetanib + Cyclophosphamide + Methotrexate
1529,Vandetanib + Dasatinib
1163,Vandetanib + Everolimus
1693,Vandetanib + FOLFOX
1692,Vandetanib + Gemcitabine
3094,Vandetanib + Temozolomide
4397,Vantictumab
4399,Vantictumab + Gemcitabine
4398,Vantictumab + Paclitaxel
2525,Varlilumab
1057,varlitinib
3171,Vatalanib
2276,VB-111
4038,VCN-01
2877,VE-821
4201,Vedolizumab
2937,VEGFR2-169
2938,VEGFR2-169 + Gemcitabine
954,Veliparib
2704,Veliparib + Carboplatin
4283,Veliparib + Cyclophosphamide
1277,Veliparib + Dinaciclib
1278,Veliparib + Dinaciclib + carboplatin
1134,Veliparib + Mitomycin C
5368,Veliparib + Nivolumab
3983,Veliparib + SN-38
1193,Veliparib + Temozolomide
1132,Veliparib + Topotecan
342,Vemurafenib
1936,Vemurafenib + Acitretin
1209,Vemurafenib + Carboplatin + Paclitaxel 
1711,Vemurafenib + Cetuximab
1331,Vemurafenib + Cetuximab + Irinotecan 
1657,Vemurafenib + Cobimetinib
1259,Vemurafenib + Decitabine
1710,Vemurafenib + Erlotinib
1174,Vemurafenib + Everolimus
1709,Vemurafenib + Gefitinib
1281,Vemurafenib + Hydroxychloroquine
1300,Vemurafenib + Interferon alfa-2b
1210,Vemurafenib + Metformin 
1717,Vemurafenib + Panitumumab
3310,Vemurafenib + SBI-060756
1326,Vemurafenib + Sorafenib
1175,Vemurafenib + Temsirolimus
1241,Vemurafenib + Tizanidine
1383,Vemurafenib + Trientine
3531,Vemurafenib + TW-37
1238,Vemurafenib + Voruciclib
3772,Vemurafenib + ZSTK474
1562,Venetoclax
5294,Venetoclax + DA-EPOCH-R
5404,Venetoclax + Rituximab + Ifosfamide + Carboplatin + Etoposide
5375,Venetoclax + VX-11e
2715,Verrucarin A
2719,Verrucarin A + Tamoxifen
3319,Verteporfin
2635,Vinblastine
1631,Vincristine
1436,Vincristine + Dactinomycin
1435,Vincristine + Dactinomycin + Cyclophosphamide
1830,Vincristine + Dexamethasone + Pegaspargase + Doxorubicin
1433,Vincristine + Doxorubicin + Cyclophosphamide + Ifosfamide + Etoposide
1434,Vincristine + Doxorubicin + Cyclophosphamide + Ifosfamide + Etoposide + others
2670,Vincristine + Doxorubicin + Dactinomycin + Ifosfamide + Etoposide
1826,Vincristine + Irinotecan + Temozolomide 
1824,Vincristine + Methotrexate + Mercaptopurine
1781,Vincristine + Pegaspargase + Daunorubicin
4781,Vincristine + Volasertib
1685,Vinorelbine
1890,Vinorelbine + Trastuzumab
3231,Vintafolide
956,Vismodegib
1799,Vismodegib + Gemcitabine + Abraxane
3179,Vismodegib + Ribavirin
1096,Vismodegib + RO4929097
991,Vistusertib
2199,Vistusertib + Fulvestrant
1973,Vistusertib + Paclitaxel
4863,Vistusertib + Tamoxifen
5385,Vistusertib + WEHI-539
2973,Vitespen
5039,VLX1570
5099,VLX1570 + Dexamethasone
957,Volasertib
1745,Volasertib + Decitabine
1077,Vorinostat
3132,Vorinostat + ABT-737
1182,Vorinostat + Etoposide
1135,Vorinostat + Hydroxychloroquine
1983,vorinostat + Paclitaxel
2493,Vorinostat + Tozasertib
3875,vorinostat + WP1066
842,Voruciclib
1765,Vosaroxin
4351,VRT11E
2534,VRX0466617
1933,VS-4718
960,VS-5584
2464,VS-5584 + VS-6063
958,VS-6063
2423,VSV-IFN-beta
2822,VT-464
1094,VTX-11e
2804,VX-11e
5374,VX-11e + WEHI-539
2777,VX-509
2879,VX-970
2883,VX-970 + Irinotecan
6204,VX-970 + Radiotherapy
3738,VX15/2503
4640,WANT3
2505,Warfarin
2245,WAY-600
5373,WEHI-539
3697,Withacnistin
2769,WK88-1
3775,WNT-C59
2784,WP1066
2901,WT1 senstized T cells
2893,WT1 vaccine
972,WX-037
1058,WX-554
2242,WYE-125132
2810,WYE-151650
2243,WYE-354
2244,WYE-687
3075,WZ4002
3350,WZ4002 + CI-1040
4872,WZ4002 + Crizotinib
3351,WZ4002 + Trametinib
5271,WZ4003
2520,X-376
961,X-396
962,X-82
1442,X-82 + Docetaxel
1272,X-82 + Everolimus
3858,X480
3570,X4P-001
1732,XAV939
3734,XAV939 + Everolimus
2916,Xentuzumab
5096,Xentuzumab + PHA-665752
2612,XI-006
2607,XI-011
2026,XL-844
2778,XL019
1050,XL147
4116,XL147 + Carboplatin
3135,XL147 + Carboplatin + Paclitaxel
4115,XL147 + Paclitaxel
965,XL228
966,XL281
3849,XL388
967,XL647
1880,XL647 + Trastuzumab
969,XL820
970,XL888
1217,XL888 + Vemurafenib
971,XL999
3761,XMD15-44
3804,XMD16-5
3803,XMD8-87
5834,XMT-1522
4094,XMT-1536
5154,XMU-MP-2
3912,Y078-DM1
3913,Y078-DM4
2088,Y15
3000,Y90 clivatuzumab tetraxetan
3419,YK-4-279
4453,YLL545
2967,YM-024
3149,YM155
3829,YM155 + Cisplatin
2550,YO-01027
4766,Yttrium-90
6319,Yttrium-90 + Nivolumab
4769,Yttrium-90 + Nivolumab + Ipilimumab
3880,YU238259
4006,YW3-56
3076,Z-endoxifen HCl
3634,Z-VAD
3237,ZD9331
4077,Zebularine
4032,ZEN003694
4706,Zibotentan
4360,Zidovudine
1788,Zileuton
1789,Zileuton + Dasatinib
2735,ZK304709
1728,ZM336372
2795,ZM39923
3523,ZM447439
2971,Zoledronic acid
2229,Zotarolimus
973,ZSTK474
3254,Zt/f2
3258,Zt/g4
3255,Zt/g4-DM1
6240,ZW25
