,drugName,id,terms,Therapies_id
0,Trametinib,6818,"['Trametinib', 'Mekinist', 'GSK1120212']",6103
1,Capmatinib,7184,"['Capmatinib', 'INC280']",6103
0,INCAGN01876,8412,"['INCAGN01876', 'INCAGN1876']",4321
0,INCAGN01876,8412,"['INCAGN01876', 'INCAGN1876']",5597
1,Ipilimumab,6926,"['Ipilimumab', 'Yervoy', 'BMS-734016']",5597
0,Nivolumab,7235,"['Nivolumab', 'Opdivo', 'BMS-936558', 'MDX-1106']",5598
1,INCAGN01876,8412,"['INCAGN01876', 'INCAGN1876']",5598
0,Ipilimumab,6926,"['Ipilimumab', 'Yervoy', 'BMS-734016']",5599
1,INCAGN01876,8412,"['INCAGN01876', 'INCAGN1876']",5599
2,Nivolumab,7235,"['Nivolumab', 'Opdivo', 'BMS-936558', 'MDX-1106']",5599
0,INCAGN01949,8824,"['INCAGN01949', 'INCAGN1949']",5831
0,INCAGN01949,8824,"['INCAGN01949', 'INCAGN1949']",6120
1,Ipilimumab,6926,"['Ipilimumab', 'Yervoy', 'BMS-734016']",6120
0,Ipilimumab,6926,"['Ipilimumab', 'Yervoy', 'BMS-734016']",6121
1,Nivolumab,7235,"['Nivolumab', 'Opdivo', 'BMS-936558', 'MDX-1106']",6121
2,INCAGN01949,8824,"['INCAGN01949', 'INCAGN1949']",6121
0,INCAGN01949,8824,"['INCAGN01949', 'INCAGN1949']",6119
1,Nivolumab,7235,"['Nivolumab', 'Opdivo', 'BMS-936558', 'MDX-1106']",6119
0,Durvalumab,7245,"['Durvalumab', 'Imfinzi', 'MEDI4736']",3015
1,Epacadostat,7587,"['Epacadostat', 'INCB024360']",3015
0,Nivolumab,7235,"['Nivolumab', 'Opdivo', 'BMS-936558', 'MDX-1106']",3059
1,Epacadostat,7587,"['Epacadostat', 'INCB024360']",3059
0,nab-paclitaxel,6828,"['nab-paclitaxel', 'Abraxane', 'ABI-007']",5484
1,Gemcitabine,433,"['Gemcitabine', 'Gemzar', 'Difluorodeoxycytidine Hydrochlorothiazide']",5484
2,Nivolumab,7235,"['Nivolumab', 'Opdivo', 'BMS-936558', 'MDX-1106']",5484
3,Epacadostat,7587,"['Epacadostat', 'INCB024360']",5484
0,Nivolumab,7235,"['Nivolumab', 'Opdivo', 'BMS-936558', 'MDX-1106']",5483
1,Epacadostat,7587,"['Epacadostat', 'INCB024360']",5483
2,Leucovorin,640,"['Leucovorin', 'Wellcovorin', 'Calcium citrovorum factor', 'Calcium folinate']",5483
3,Fluorouracil,534,"['Fluorouracil', 'Adrucil', '5-FU']",5483
4,Oxaliplatin,516,"['Oxaliplatin', 'Eloxatin', 'Diaminocyclohexane Oxalatoplatinum']",5483
0,Paclitaxel,1216,"['Paclitaxel', 'Taxol', '7-Epipaclitaxel']",5485
1,Pembrolizumab,7262,"['Pembrolizumab', 'Keytruda', 'MK-3475']",5485
2,Carboplatin,947,"['Carboplatin', 'Paraplatin', 'CBDCA']",5485
3,Epacadostat,7587,"['Epacadostat', 'INCB024360']",5485
0,Carboplatin,947,"['Carboplatin', 'Paraplatin', 'CBDCA']",5486
1,Epacadostat,7587,"['Epacadostat', 'INCB024360']",5486
2,Pemetrexed,632,"['Pemetrexed', 'Alimta', 'LY231514']",5486
3,Pembrolizumab,7262,"['Pembrolizumab', 'Keytruda', 'MK-3475']",5486
0,Pembrolizumab,7262,"['Pembrolizumab', 'Keytruda', 'MK-3475']",5487
1,Epacadostat,7587,"['Epacadostat', 'INCB024360']",5487
2,Cyclophosphamide,521,"['Cyclophosphamide', 'Cytoxan', 'CPM']",5487
0,INCB028060,6924,['INCB028060'],776
0,Erlotinib,520,"['Erlotinib', 'Tarceva', 'CP358774']",1284
1,INCB028060,6924,['INCB028060'],1284
0,INCB039110,7512,['INCB039110'],2406
0,Epacadostat,7587,"['Epacadostat', 'INCB024360']",3096
1,INCB039110,7512,['INCB039110'],3096
0,INCB039110,7512,['INCB039110'],2420
1,INCB040093,7387,['INCB040093'],2420
0,INCB050465,7933,['INCB050465'],3097
1,INCB039110,7512,['INCB039110'],3097
0,Osimertinib,7059,"['Osimertinib', 'Tagrisso', 'AZD9291']",4777
1,INCB039110,7512,['INCB039110'],4777
0,INCB040093,7387,['INCB040093'],2021
0,INCB047986,7704,['INCB047986'],2753
0,INCB050465,7933,['INCB050465'],3088
0,INCB050465,7933,['INCB050465'],4224
1,Ruxolitinib,6787,"['Ruxolitinib', 'Jakafi', 'INCB 18424', 'INCB018424', 'INCB18424']",4224
0,INCB052793,7699,['INCB052793'],2747
0,INCB053914,8211,['INCB053914'],3696
0,INCB054329,7759,['INCB054329'],2812
0,INCB059872,8699,['INCB059872'],5465
1,INCB054329,7759,['INCB054329'],5465
0,INCB054828,8373,['INCB054828'],4173
0,Pembrolizumab,7262,"['Pembrolizumab', 'Keytruda', 'MK-3475']",4175
1,INCB054828,8373,['INCB054828'],4175
0,INCB057643 ,8410,['INCB057643 '],4319
0,INCB059872,8699,['INCB059872'],5464
0,INCB062079,8825,['INCB062079'],5832
0,INCB16562,7747,['INCB16562'],2796
0,INCB20,7749,['INCB20'],2798
0,Indoximod,7884,"['Indoximod', '1-methyl-d-tryptophan', '1-MT', 'D-1MT', 'NLG-8189']",2976
0,INDY,8034,['INDY'],3326
0,Iniparib,7213,"['Iniparib', 'BSI-201']",1168
0,Carboplatin,947,"['Carboplatin', 'Paraplatin', 'CBDCA']",1173
1,Doxorubicin,986,"['Doxorubicin', 'Adriamycin', 'ADR', 'Adria']",1173
2,Iniparib,7213,"['Iniparib', 'BSI-201']",1173
0,Carboplatin,947,"['Carboplatin', 'Paraplatin', 'CBDCA']",1169
1,Iniparib,7213,"['Iniparib', 'BSI-201']",1169
2,Gemcitabine,433,"['Gemcitabine', 'Gemzar', 'Difluorodeoxycytidine Hydrochlorothiazide']",1169
0,Iniparib,7213,"['Iniparib', 'BSI-201']",1171
1,Irinotecan,752,"['Irinotecan', 'Camptosar', 'CPT-11']",1171
0,Iniparib,7213,"['Iniparib', 'BSI-201']",1172
1,Paclitaxel,1216,"['Paclitaxel', 'Taxol', '7-Epipaclitaxel']",1172
0,Iniparib,7213,"['Iniparib', 'BSI-201']",1170
1,Topotecan,1018,"['Topotecan', 'Hycamtin', 'Topotecan Hcl']",1170
0,INO-1001,7860,['INO-1001'],2944
0,INO-1001,7860,['INO-1001'],5657
1,Radiotherapy,8264,['Radiotherapy'],5657
0,INO-1400,8803,['INO-1400'],5807
0,INO-9012,8804,['INO-9012'],5844
1,INO-1400,8803,['INO-1400'],5844
0,INO-3106,8829,['INO-3106'],5845
0,INO-3106,8829,['INO-3106'],5846
1,INO-9012,8804,['INO-9012'],5846
0,INO-9012,8804,['INO-9012'],5808
0,inotuzumab ozogamicin,7969,"['inotuzumab ozogamicin', 'Besponsa']",3199
0,Cyclophosphamide,521,"['Cyclophosphamide', 'Cytoxan', 'CPM']",4813
1,Rituximab,72,"['Rituximab', 'Rituxan', 'AntiCD20']",4813
2,Prednisone,625,"['Prednisone', 'Adasone', 'Dehydrocortisone']",4813
3,inotuzumab ozogamicin,7969,"['inotuzumab ozogamicin', 'Besponsa']",4813
4,Vincristine,531,"['Vincristine', 'Oncovin', '22-Oxovincaleukoblastine']",4813
0,Interferon alfa-2b ,7233,"['Interferon alfa-2b ', 'Intron A', 'Alfatronol', 'Alfatronol', 'interferon alpha-2b', 'Sch 30500']",1299
0,Interferon alfa-2b ,7233,"['Interferon alfa-2b ', 'Intron A', 'Alfatronol', 'Alfatronol', 'interferon alpha-2b', 'Sch 30500']",4229
1,Fluorouracil,534,"['Fluorouracil', 'Adrucil', '5-FU']",4229
0,Nilotinib,4655,"['Nilotinib', 'Tasigna', 'AMN-107']",2468
1,Interferon alfa-2b ,7233,"['Interferon alfa-2b ', 'Intron A', 'Alfatronol', 'Alfatronol', 'interferon alpha-2b', 'Sch 30500']",2468
0,interferon gamma ,7323,"['interferon gamma ', 'Actimmune', 'gamma interferon', 'IFN-G', 'recombinant interferon gamma']",1733
0,interferon gamma ,7323,"['interferon gamma ', 'Actimmune', 'gamma interferon', 'IFN-G', 'recombinant interferon gamma']",5548
1,Paclitaxel,1216,"['Paclitaxel', 'Taxol', '7-Epipaclitaxel']",5548
2,Pertuzumab,4730,"['Pertuzumab', 'Perjeta', '2C4 Antibody']",5548
3,Trastuzumab,71,"['Trastuzumab', 'Herceptin', 'Anti HER2']",5548
0,peginterferon alfa-2b,7617,"['peginterferon alfa-2b', 'Sylatron', 'PEG-IFN']",4975
1,interferon gamma ,7323,"['interferon gamma ', 'Actimmune', 'gamma interferon', 'IFN-G', 'recombinant interferon gamma']",4975
0,Interleukin-12,8650,"['Interleukin-12', 'NM-IL-12', 'Ro 24-7472']",5262
0,Intuvax,8678,['Intuvax'],5405
0,Sunitinib,1255,"['Sunitinib', 'Sutent', 'SU011248']",5406
1,Intuvax,8678,['Intuvax'],5406
0,INU-152,8950,['INU-152'],6241
0,IPA-3,8037,['IPA-3'],3329
0,Ipafricept ,7503,"['Ipafricept ', 'Fzd8-Fc', 'OMP-54F28']",2396
0,Ipafricept ,7503,"['Ipafricept ', 'Fzd8-Fc', 'OMP-54F28']",4400
1,Paclitaxel,1216,"['Paclitaxel', 'Taxol', '7-Epipaclitaxel']",4400
2,Carboplatin,947,"['Carboplatin', 'Paraplatin', 'CBDCA']",4400
0,Sorafenib,390,"['Sorafenib', 'Nexavar', 'BAY 43-9006']",2413
1,Ipafricept ,7503,"['Ipafricept ', 'Fzd8-Fc', 'OMP-54F28']",2413
0,Ipatasertib,6909,"['Ipatasertib', 'GDC-0068']",747
0,Ipatasertib,6909,"['Ipatasertib', 'GDC-0068']",5106
1,Navitoclax,6961,"['Navitoclax', 'ABT-263']",5106
0,Ipatasertib,6909,"['Ipatasertib', 'GDC-0068']",1588
1,Paclitaxel,1216,"['Paclitaxel', 'Taxol', '7-Epipaclitaxel']",1588
0,Ipatasertib,6909,"['Ipatasertib', 'GDC-0068']",4993
1,SCH772984,7613,['SCH772984'],4993
0,Ipatasertib,6909,"['Ipatasertib', 'GDC-0068']",5009
1,Selumetinib,7019,"['Selumetinib', 'ARRY-142886', 'AZD6244']",5009
0,IPH2101,8574,['IPH2101'],4906
0,IPH2201,8060,['IPH2201'],3382
0,IPI-493,7724,"['IPI-493', '17-AG']",2773
0,IPI-549,8049,['IPI-549'],3363
0,Ipilimumab,6926,"['Ipilimumab', 'Yervoy', 'BMS-734016']",779
0,Ipilimumab,6926,"['Ipilimumab', 'Yervoy', 'BMS-734016']",1301
1,Bevacizumab,107,"['Bevacizumab', 'Avastin']",1301
0,Ipilimumab,6926,"['Ipilimumab', 'Yervoy', 'BMS-734016']",1349
1,Crizotinib,6890,"['Crizotinib', 'Xalkori', 'PF-02341066']",1349
0,Erlotinib,520,"['Erlotinib', 'Tarceva', 'CP358774']",1348
1,Ipilimumab,6926,"['Ipilimumab', 'Yervoy', 'BMS-734016']",1348
0,Ipilimumab,6926,"['Ipilimumab', 'Yervoy', 'BMS-734016']",1250
1,Imatinib mesylate,609,"['Imatinib mesylate', 'Gleevec', 'CGP-57148B', 'STI571']",1250
0,Ipilimumab,6926,"['Ipilimumab', 'Yervoy', 'BMS-734016']",2992
1,Lenalidomide,7212,"['Lenalidomide', 'Revlimid', 'IMiD-1']",2992
0,Ipilimumab,6926,"['Ipilimumab', 'Yervoy', 'BMS-734016']",3058
1,MGA271,7798,"['MGA271', 'Enoblituzumab']",3058
0,Ipilimumab,6926,"['Ipilimumab', 'Yervoy', 'BMS-734016']",2978
1,nab-paclitaxel,6828,"['nab-paclitaxel', 'Abraxane', 'ABI-007']",2978
0,Vedolizumab,8378,"['Vedolizumab', 'Entyvio']",4202
1,Ipilimumab,6926,"['Ipilimumab', 'Yervoy', 'BMS-734016']",4202
2,Nivolumab,7235,"['Nivolumab', 'Opdivo', 'BMS-936558', 'MDX-1106']",4202
0,Ipilimumab,6926,"['Ipilimumab', 'Yervoy', 'BMS-734016']",2106
1,Pembrolizumab,7262,"['Pembrolizumab', 'Keytruda', 'MK-3475']",2106
0,Radiotherapy,8264,['Radiotherapy'],4523
1,Ipilimumab,6926,"['Ipilimumab', 'Yervoy', 'BMS-734016']",4523
0,Ipilimumab,6926,"['Ipilimumab', 'Yervoy', 'BMS-734016']",3848
1,SD-101,7932,['SD-101'],3848
0,Ipilimumab,6926,"['Ipilimumab', 'Yervoy', 'BMS-734016']",5741
1,Lefitolimod,8766,"['Lefitolimod', 'MGN1703']",5741
0,IRAK1/4,8631,['IRAK1/4'],5196
0,Irinotecan,752,"['Irinotecan', 'Camptosar', 'CPT-11']",1074
0,Irinotecan,752,"['Irinotecan', 'Camptosar', 'CPT-11']",1288
1,Alisertib,6832,"['Alisertib', 'MLN8237']",1288
0,AZD7762,6859,['AZD7762'],1584
1,Irinotecan,752,"['Irinotecan', 'Camptosar', 'CPT-11']",1584
0,Ramucirumab,7001,"['Ramucirumab', 'Cyramza', 'LY3009806']",1920
1,Irinotecan,752,"['Irinotecan', 'Camptosar', 'CPT-11']",1920
2,Cetuximab,2,"['Cetuximab', 'Erbitux']",1920
0,Irinotecan,752,"['Irinotecan', 'Camptosar', 'CPT-11']",4806
1,Nimotuzumab,6963,"['Nimotuzumab', 'Theraloc']",4806
0,Irinotecan,752,"['Irinotecan', 'Camptosar', 'CPT-11']",5659
1,Niraparib,6965,"['Niraparib', 'Zejula', 'MK4827']",5659
0,Irinotecan,752,"['Irinotecan', 'Camptosar', 'CPT-11']",1919
1,Cetuximab,2,"['Cetuximab', 'Erbitux']",1919
2,Oxaliplatin,516,"['Oxaliplatin', 'Eloxatin', 'Diaminocyclohexane Oxalatoplatinum']",1919
0,Panitumumab,1256,"['Panitumumab', 'Vectibix', 'ABX-EGF']",4138
1,Irinotecan,752,"['Irinotecan', 'Camptosar', 'CPT-11']",4138
0,Irinotecan,752,"['Irinotecan', 'Camptosar', 'CPT-11']",5643
1,Pembrolizumab,7262,"['Pembrolizumab', 'Keytruda', 'MK-3475']",5643
0,Ramucirumab,7001,"['Ramucirumab', 'Cyramza', 'LY3009806']",5633
1,Irinotecan,752,"['Irinotecan', 'Camptosar', 'CPT-11']",5633
0,Irinotecan,752,"['Irinotecan', 'Camptosar', 'CPT-11']",5674
1,Reolysin,7005,"['Reolysin', 'REOLYSIN', 'pelareorep']",5674
0,Irinotecan,752,"['Irinotecan', 'Camptosar', 'CPT-11']",4111
1,RG7386,8353,['RG7386'],4111
0,RRx-001,8207,['RRx-001'],4323
1,Irinotecan,752,"['Irinotecan', 'Camptosar', 'CPT-11']",4323
0,Irinotecan,752,"['Irinotecan', 'Camptosar', 'CPT-11']",2588
1,Selinexor,7327,"['Selinexor', 'KPT-330']",2588
0,Selumetinib,7019,"['Selumetinib', 'ARRY-142886', 'AZD6244']",2835
1,Irinotecan,752,"['Irinotecan', 'Camptosar', 'CPT-11']",2835
0,Irinotecan,752,"['Irinotecan', 'Camptosar', 'CPT-11']",1378
1,Talazoparib,6876,"['Talazoparib', 'BMN673']",1378
0,Temsirolimus,4727,"['Temsirolimus', 'Torisel', 'CCI-779']",2298
1,Irinotecan,752,"['Irinotecan', 'Camptosar', 'CPT-11']",2298
2,Vincristine,531,"['Vincristine', 'Oncovin', '22-Oxovincaleukoblastine']",2298
0,Irinotecan,752,"['Irinotecan', 'Camptosar', 'CPT-11']",3314
1,Veliparib,7042,"['Veliparib', 'ABT-888']",3314
0,Irinotecan,752,"['Irinotecan', 'Camptosar', 'CPT-11']",3618
1,Vincristine,531,"['Vincristine', 'Oncovin', '22-Oxovincaleukoblastine']",3618
0,IRX4204,8617,"['IRX4204', 'AGN194204']",5134
0,ISA101b,8928,['ISA101b'],6147
0,Utomilumab,8610,"['Utomilumab', 'PF-05082566']",6148
1,ISA101b,8928,['ISA101b'],6148
0,ISIS 5132,6927,['ISIS 5132'],780
0,ISIS-13650 ,7142,['ISIS-13650 '],1025
0,ISIS-FGFR4Rx,7566,['ISIS-FGFR4Rx'],2536
0,IsoA,8718,"['IsoA', 'isoforretin A']",5563
0,Isotretinoin,971,"['Isotretinoin', 'Accutane Roche', 'Not Available']",5595
0,IST5-002,8213,"['IST5-002', 'Stat5-002']",3702
0,ISTH0047,8956,['ISTH0047'],6256
0,IT-901,8131,['IT-901'],3551
0,Itraconazole,1154,"['Itraconazole', 'Hyphanox', 'ITC']",1026
0,Pemetrexed,632,"['Pemetrexed', 'Alimta', 'LY231514']",1085
1,Itraconazole,1154,"['Itraconazole', 'Hyphanox', 'ITC']",1085
0,IWR-1,7535,['IWR-1'],2455
0,IWR-1,7535,['IWR-1'],3733
1,Everolimus,1530,"['Everolimus', 'Afinitor', 'RAD001', 'Zortress']",3733
0,Ixabepilone,4651,"['Ixabepilone', 'Ixempra', 'Aza-epothilone B']",781
0,Ixabepilone,4651,"['Ixabepilone', 'Ixempra', 'Aza-epothilone B']",4505
1,Sunitinib,1255,"['Sunitinib', 'Sutent', 'SU011248']",4505
0,Temsirolimus,4727,"['Temsirolimus', 'Torisel', 'CCI-779']",1263
1,Ixabepilone,4651,"['Ixabepilone', 'Ixempra', 'Aza-epothilone B']",1263
0,Ixazomib,7246,"['Ixazomib', 'Ninlaro', 'MLN9708']",1359
0,JQ1,7289,['JQ1'],4192
1,Ixazomib,7246,"['Ixazomib', 'Ninlaro', 'MLN9708']",4192
0,Vorinostat,7193,"['Vorinostat', 'Zolinza', 'L-001079038', 'MSK390', 'SAHA']",1360
1,Ixazomib,7246,"['Ixazomib', 'Ninlaro', 'MLN9708']",1360
0,J591,8591,['J591'],4981
0,JANEX-1,7755,"['JANEX-1', 'WHI-P131']",2808
0,JCAR014,8434,['JCAR014'],4364
0,JCAR017,8878,['JCAR017'],5980
0,JI-101,6928,['JI-101'],782
0,JIB-04,7358,['JIB-04'],1918
0,JMS-17-2,8400,['JMS-17-2'],4292
0,JNJ 38877605,6929,['JNJ 38877605'],783
0,Panitumumab,1256,"['Panitumumab', 'Vectibix', 'ABX-EGF']",5952
1,JNJ 38877605,6929,['JNJ 38877605'],5952
0,JNJ-26483327,7143,['JNJ-26483327'],1027
0,JNJ-40346527,7776,['JNJ-40346527'],2839
0,JNJ-42756493,7144,"['JNJ-42756493', 'Erdafitinib']",1028
0,Fulvestrant,936,"['Fulvestrant', 'Faslodex', 'ICI 182,780']",6099
1,JNJ-42756493,7144,"['JNJ-42756493', 'Erdafitinib']",6099
2,Palbociclib,6979,"['Palbociclib', 'Ibrance', 'PD0332991']",6099
0,JNJ-54302833 ,8224,['JNJ-54302833 '],3742
0,JNJ-61186372,8467,['JNJ-61186372'],4491
0,JNJ-61610588 ,8173,['JNJ-61610588 '],3614
0,JNJ-64007957,8758,"['JNJ-64007957', 'BCMAxCD3']",5708
0,JNJ-64041809,8569,"['JNJ-64041809', 'JNJ-809']",4889
0,JNJ-64052781,8372,['JNJ-64052781'],4166
0,JNJ-7706621,7487,['JNJ-7706621'],2329
0,JNK-In-8,8055,['JNK-In-8'],3369
0,JPH203,8600,"['JPH203', 'KYT-0353']",5048
0,Metformin,323,"['Metformin', 'Glucophage', 'Apo-Metformin']",5049
1,JPH203,8600,"['JPH203', 'KYT-0353']",5049
0,JQ1,7289,['JQ1'],1574
0,JQ1,7289,['JQ1'],4717
1,MRK-003,7200,['MRK-003'],4717
0,JQ1,7289,['JQ1'],5415
1,Paclitaxel,1216,"['Paclitaxel', 'Taxol', '7-Epipaclitaxel']",5415
0,Panobinostat,7196,"['Panobinostat', 'Farydak', 'LBH589']",4185
1,JQ1,7289,['JQ1'],4185
0,JQ1,7289,['JQ1'],5584
1,SCH772984,7613,['SCH772984'],5584
0,Silmitasertib,8911,"['Silmitasertib', 'CX-4945']",6085
1,JQ1,7289,['JQ1'],6085
0,Trametinib,6818,"['Trametinib', 'Mekinist', 'GSK1120212']",5582
1,JQ1,7289,['JQ1'],5582
0,VE-821,7809,['VE-821'],5417
1,JQ1,7289,['JQ1'],5417
0,Vemurafenib,6791,"['Vemurafenib', 'Zelboraf', 'PLX4032', 'RO5185426']",5583
1,JQ1,7289,['JQ1'],5583
0,JQ1,7289,['JQ1'],4630
1,Vinorelbine,353,"['Vinorelbine', 'Navelbine', 'Vinorelbin']",4630
0,JQEZ5,8432,['JQEZ5'],4354
0,JS001,8848,"['JS001', 'JS-001']",5891
0,JTE-052,7740,['JTE-052'],2789
0,JTX-2011,8530,"['JTX-2011', 'anti-ICOS', 'ICOS agonist monoclonal antibody', 'JTX2011']",4719
0,JTX-2011,8530,"['JTX-2011', 'anti-ICOS', 'ICOS agonist monoclonal antibody', 'JTX2011']",4720
1,Nivolumab,7235,"['Nivolumab', 'Opdivo', 'BMS-936558', 'MDX-1106']",4720
0,JW55,7517,['JW55'],2411
0,JW67,7939,['JW67'],3103
0,JW74,7940,['JW74'],3104
0,JX-594,8047,['JX-594'],3341
0,JX06,8016,['JX06'],3293
0,JY-3-094,8108,['JY-3-094'],3509
0,K-7174,7770,['K-7174'],2832
0,K-756,8451,['K-756'],4427
0,Gefitinib,310,"['Gefitinib', 'Iressa', 'ZD1839']",4428
1,K-756,8451,['K-756'],4428
0,K00135,8203,['K00135'],3674
0,K252a,7201,['K252a'],1088
0,KB004,7868,['KB004'],2954
0,KD018,7320,"['KD018', 'PHY906']",1699
0,KD018,7320,"['KD018', 'PHY906']",1700
1,Irinotecan,752,"['Irinotecan', 'Camptosar', 'CPT-11']",1700
0,KD020,7404,['KD020'],2045
0,KDM5-C70,8737,['KDM5-C70'],5660
0,Ketoconazole,1015,"['Ketoconazole', 'Nizoral', 'KCZ', 'Xolegel']",2858
0,Ki20227,7774,['Ki20227'],2837
0,Ki23819,7606,['Ki23819'],2611
0,Ki26894,7674,['Ki26894'],2714
0,KITE-585,8799,"['KITE-585', 'Anti-TNFRSF17 CAR T cells']",5795
0,KITE-718,8801,['KITE-718'],5803
0,KITE-796,8800,['KITE-796'],5802
0,KJ-Pyr-9,8293,['KJ-Pyr-9'],3903
0,KN035,8926,['KN035'],6140
0,KO-947,8768,['KO-947'],5747
0,KP372-1,8681,['KP372-1'],5416
0,KPT-185,8550,['KPT-185'],4814
0,KPT-8602,8743,['KPT-8602'],5687
0,KPT-9274,8506,['KPT-9274'],4662
0,KPT-9274,8506,['KPT-9274'],4688
1,Niacin,617,"['Niacin', 'Akotin', '3-Pyridinecarboxylic acid']",4688
0,KRAS mutant-specific TIL,8611,"['KRAS mutant-specific TIL', 'KRAS-mutant specific autologous tumor-infiltrating cells']",5112
0,KRC-00509,8282,['KRC-00509'],3872
0,KRC-00715,8281,['KRC-00715'],3871
0,KRIBB11,8901,['KRIBB11'],6056
0,KRIBB11,8901,['KRIBB11'],6057
1,MK2206,6953,"['MK2206', 'MK-2206']",6057
0,KTE-C19,8556,"['KTE-C19', 'axicabtagene ciloleucel', 'KTE-C19 CAR']",4829
0,KTE-C19,8556,"['KTE-C19', 'axicabtagene ciloleucel', 'KTE-C19 CAR']",5098
1,Cyclophosphamide,521,"['Cyclophosphamide', 'Cytoxan', 'CPM']",5098
2,Fludarabine phosphate,1060,"['Fludarabine phosphate', 'Fludara', 'FAMP']",5098
0,KTN0073-IgG1,8545,['KTN0073-IgG1'],4802
0,KTN0073-IgG2,8544,['KTN0073-IgG2'],4799
0,KU-0063794,7462,['KU-0063794'],2228
0,KU-0063794,7462,['KU-0063794'],4013
1,Talazoparib,6876,"['Talazoparib', 'BMN673']",4013
0,KU-55933,7945,"['KU-55933', 'KU55933']",3116
0,Radiotherapy,8264,['Radiotherapy'],3879
1,KU-55933,7945,"['KU-55933', 'KU55933']",3879
0,KU-60019,8188,['KU-60019'],3652
0,KU004,7962,['KU004'],3157
0,KU60648,8874,"['KU60648', 'KU-0060648']",5967
0,KU60648,8874,"['KU60648', 'KU-0060648']",5968
1,Radiotherapy,8264,['Radiotherapy'],5968
0,KW-2449,7609,['KW-2449'],2614
0,KW-2450,6930,['KW-2450'],785
0,KW-2450,6930,['KW-2450'],3295
1,Selumetinib,7019,"['Selumetinib', 'ARRY-142886', 'AZD6244']",3295
0,KW-2478,7713,['KW-2478'],2762
0,KX2-391,6931,"['KX2-391', 'KX-01']",786
0,KX2-391,6931,"['KX2-391', 'KX-01']",3979
1,Oxaliplatin,516,"['Oxaliplatin', 'Eloxatin', 'Diaminocyclohexane Oxalatoplatinum']",3979
0,Paclitaxel,1216,"['Paclitaxel', 'Taxol', '7-Epipaclitaxel']",3978
1,KX2-391,6931,"['KX2-391', 'KX-01']",3978
0,L-685458,7315,"['L-685458', 'L-685,458']",1681
0,L-NMMA,8915,"['L-NMMA', 'NG-Monomethyl-L-arginine acetate']",6096
0,L-NMMA,8915,"['L-NMMA', 'NG-Monomethyl-L-arginine acetate']",6097
1,Pembrolizumab,7262,"['Pembrolizumab', 'Keytruda', 'MK-3475']",6097
0,L779450,8147,"['L779450', 'L-779,450']",3582
0,LAG525,7815,['LAG525'],2887
0,Lanreotide Depot,8920,"['Lanreotide Depot', 'Somatuline Depot']",6128
0,Lanreotide Depot,8920,"['Lanreotide Depot', 'Somatuline Depot']",6279
1,Octreotide,99,"['Octreotide', 'Atrigel', 'Octreotida [Spanish]']",6279
0,Lanreotide Depot,8920,"['Lanreotide Depot', 'Somatuline Depot']",6129
1,Pembrolizumab,7262,"['Pembrolizumab', 'Keytruda', 'MK-3475']",6129
0,Lapatinib,1246,"['Lapatinib', 'Tykerb', 'FMM']",787
0,A3,8099,"['A3', 'TK-A3']",3496
1,Lapatinib,1246,"['Lapatinib', 'Tykerb', 'FMM']",3496
0,Lapatinib,1246,"['Lapatinib', 'Tykerb', 'FMM']",1394
1,Bortezomib,181,"['Bortezomib', 'Velcade']",1394
0,Lapatinib,1246,"['Lapatinib', 'Tykerb', 'FMM']",1399
1,Capecitabine,1088,"['Capecitabine', 'Xeloda', 'R340']",1399
0,Everolimus,1530,"['Everolimus', 'Afinitor', 'RAD001', 'Zortress']",1552
1,Lapatinib,1246,"['Lapatinib', 'Tykerb', 'FMM']",1552
2,Capecitabine,1088,"['Capecitabine', 'Xeloda', 'R340']",1552
0,Cisplatin,505,"['Cisplatin', 'Platinol', 'CDDP']",2477
1,Lapatinib,1246,"['Lapatinib', 'Tykerb', 'FMM']",2477
2,Paclitaxel,1216,"['Paclitaxel', 'Taxol', '7-Epipaclitaxel']",2477
3,Carboplatin,947,"['Carboplatin', 'Paraplatin', 'CBDCA']",2477
0,Lapatinib,1246,"['Lapatinib', 'Tykerb', 'FMM']",2476
1,Paclitaxel,1216,"['Paclitaxel', 'Taxol', '7-Epipaclitaxel']",2476
2,Carboplatin,947,"['Carboplatin', 'Paraplatin', 'CBDCA']",2476
0,Cisplatin,505,"['Cisplatin', 'Platinol', 'CDDP']",2475
1,Lapatinib,1246,"['Lapatinib', 'Tykerb', 'FMM']",2475
0,Lapatinib,1246,"['Lapatinib', 'Tykerb', 'FMM']",1500
1,Docetaxel,1235,"['Docetaxel', 'Taxotere', 'Docefrez', 'Docetaxel anhydrous']",1500
0,Gemcitabine,433,"['Gemcitabine', 'Gemzar', 'Difluorodeoxycytidine Hydrochlorothiazide']",1499
1,Lapatinib,1246,"['Lapatinib', 'Tykerb', 'FMM']",1499
0,Fluorouracil,534,"['Fluorouracil', 'Adrucil', '5-FU']",1502
1,Lapatinib,1246,"['Lapatinib', 'Tykerb', 'FMM']",1502
2,Leucovorin,640,"['Leucovorin', 'Wellcovorin', 'Calcium citrovorum factor', 'Calcium folinate']",1502
3,Irinotecan,752,"['Irinotecan', 'Camptosar', 'CPT-11']",1502
0,Lapatinib,1246,"['Lapatinib', 'Tykerb', 'FMM']",1497
1,Letrozole,995,"['Letrozole', 'Femara', 'Letrozol']",1497
0,Metformin,323,"['Metformin', 'Glucophage', 'Apo-Metformin']",1140
