id,pubMedId,title,url
5004,11607819,Molecular mechanisms of leukemogenesis mediated by MLL fusion proteins.,http://www.ncbi.nlm.nih.gov/pubmed/11607819
5005,25673699,Targeted Axl Inhibition Primes Chronic Lymphocytic Leukemia B Cells to Apoptosis and Shows Synergistic/Additive Effects in Combination with BTK Inhibitors.,http://www.ncbi.nlm.nih.gov/pubmed/25673699
5006,23704351,Dynamic trafficking of STAT5 depends on an unconventional nuclear localization signal.,http://www.ncbi.nlm.nih.gov/pubmed/23704351
5007,20194896,The AF4.MLL fusion protein is capable of inducing ALL in mice without requirement of MLL.AF4.,http://www.ncbi.nlm.nih.gov/pubmed/20194896
5008,16169901,"The MLL fusion gene, MLL-AF4, regulates cyclin-dependent kinase inhibitor CDKN1B (p27kip1) expression.",http://www.ncbi.nlm.nih.gov/pubmed/16169901
5009,9250666,Immortalization and leukemic transformation of a myelomonocytic precursor by retrovirally transduced HRX-ENL.,http://www.ncbi.nlm.nih.gov/pubmed/9250666
5010,26627013,The CDK9 Inhibitor Dinaciclib Exerts Potent Apoptotic and Antitumor Effects in Preclinical Models of MLL-Rearranged Acute Myeloid Leukemia.,http://www.ncbi.nlm.nih.gov/pubmed/26627013
5011,18785960,"mTOR, cancer and transplantation.",http://www.ncbi.nlm.nih.gov/pubmed/18785960
5012,18790754,SPC3042: a proapoptotic survivin inhibitor.,http://www.ncbi.nlm.nih.gov/pubmed/18790754
5013,26983495,Survivin selective inhibitor YM155 promotes cisplatin‑induced apoptosis in embryonal rhabdomyosarcoma.,http://www.ncbi.nlm.nih.gov/pubmed/26983495
5014,10823841,Constitutive activation of STAT5 by a point mutation in the SH2 domain.,http://www.ncbi.nlm.nih.gov/pubmed/10823841
5015,25486469,Sirtuin deacetylases: a new target for melanoma management.,http://www.ncbi.nlm.nih.gov/pubmed/25486469
5016,11413148,Transcription factor STAT5A is a substrate of Bruton's tyrosine kinase in B cells.,http://www.ncbi.nlm.nih.gov/pubmed/11413148
5017,26901067,Frequent somatic CDH1 loss-of-function mutations in plasmacytoid variant bladder cancer.,http://www.ncbi.nlm.nih.gov/pubmed/26901067
5018,26152429,"Structure-activity relationship studies of QS11, a small molecule Wnt synergistic agonist.",http://www.ncbi.nlm.nih.gov/pubmed/26152429
5019,17460038,Small-molecule synergist of the Wnt/beta-catenin signaling pathway.,http://www.ncbi.nlm.nih.gov/pubmed/17460038
5020,26373572,Activin Receptor-like Kinase 1 Ligand Trap Reduces Microvascular Density and Improves Chemotherapy Efficiency to Various Solid Tumors.,http://www.ncbi.nlm.nih.gov/pubmed/26373572
5021,20124460,ALK1-Fc inhibits multiple mediators of angiogenesis and suppresses tumor growth.,http://www.ncbi.nlm.nih.gov/pubmed/20124460
5022,25708802,Activin receptor inhibitors--dalantercept.,http://www.ncbi.nlm.nih.gov/pubmed/25708802
5023,25888978,"Phase II evaluation of dalantercept, a soluble recombinant activin receptor-like kinase 1 (ALK1) receptor fusion protein, for the treatment of recurrent or persistent endometrial cancer: an NRG Oncology/Gynecologic Oncology Group Study 0229N.",http://www.ncbi.nlm.nih.gov/pubmed/25888978
5024,24247240,Differences in the regulation of K-Ras and H-Ras isoforms by monoubiquitination.,http://www.ncbi.nlm.nih.gov/pubmed/24247240
5025,24531387,ImmTAC-redirected tumour cell killing induces and potentiates antigen cross-presentation by dendritic cells.,http://www.ncbi.nlm.nih.gov/pubmed/24531387
5026,27009859,TKI sensitivity patterns of novel kinase-domain mutations suggest therapeutic opportunities for patients with resistant ALK+ tumors.,http://www.ncbi.nlm.nih.gov/pubmed/27009859
5027,23980167,SIRT1 regulates adaptive response of the growth hormone--insulin-like growth factor-I axis under fasting conditions in liver.,http://www.ncbi.nlm.nih.gov/pubmed/23980167
5028,25393796,Identification of a novel HIP1-ALK fusion variant in Non-Small-Cell Lung Cancer (NSCLC) and discovery of ALK I1171 (I1171N/S) mutations in two ALK-rearranged NSCLC patients with resistance to Alectinib.,http://www.ncbi.nlm.nih.gov/pubmed/25393796
5029,25749034,NPM/ALK mutants resistant to ASP3026 display variable sensitivity to alternative ALK inhibitors but succumb to the novel compound PF-06463922.,http://www.ncbi.nlm.nih.gov/pubmed/25749034
5030,26168268,B56δ-related protein phosphatase 2A dysfunction identified in patients with intellectual disability.,http://www.ncbi.nlm.nih.gov/pubmed/26168268
5031,24451369,Shear stress-induced redistribution of vascular endothelial-protein-tyrosine phosphatase (VE-PTP) in endothelial cells and its role in cell elongation.,http://www.ncbi.nlm.nih.gov/pubmed/24451369
5032,23394126,"Discovery of a novel class of highly potent, selective, ATP-competitive, and orally bioavailable inhibitors of the mammalian target of rapamycin (mTOR).",http://www.ncbi.nlm.nih.gov/pubmed/23394126
5033,,"Abstract 4484: AR-mTOR-26 - A potent, selective mTORC 1/2 kinase inhibitor for the treatment of malignancy",http://cancerres.aacrjournals.org/content/70/8_Supplement/4484.short
5034,,Novel small molecule inhibitors of signal transducer and activator of transcription (STAT3) for cancer treatment.,http://mct.aacrjournals.org/content/12/11_Supplement/C180.short
5035,24030701,"The mTOR kinase inhibitors, CC214-1 and CC214-2, preferentially block the growth of EGFRvIII-activated glioblastomas.",http://www.ncbi.nlm.nih.gov/pubmed/24030701
5036,23414803,"Use of core modification in the discovery of CC214-2, an orally available, selective inhibitor of mTOR kinase.",http://www.ncbi.nlm.nih.gov/pubmed/23414803
5037,22896668,"Antitumor activity of Triolimus: a novel multidrug-loaded micelle containing Paclitaxel, Rapamycin, and 17-AAG.",http://www.ncbi.nlm.nih.gov/pubmed/22896668
5038,25912076,"Phase I study of OPB-51602, an oral inhibitor of signal transducer and activator of transcription 3, in patients with relapsed/refractory hematological malignancies.",http://www.ncbi.nlm.nih.gov/pubmed/25912076
5039,22992516,Targeting the PI3K pathway in the brain--efficacy of a PI3K inhibitor optimized to cross the blood-brain barrier.,http://www.ncbi.nlm.nih.gov/pubmed/22992516
5040,25609248,"Phase I and biomarker study of OPB-51602, a novel signal transducer and activator of transcription (STAT) 3 inhibitor, in patients with refractory solid malignancies.",http://www.ncbi.nlm.nih.gov/pubmed/25609248
5041,20371716,"Antitumor efficacy profile of PKI-402, a dual phosphatidylinositol 3-kinase/mammalian target of rapamycin inhibitor.",http://www.ncbi.nlm.nih.gov/pubmed/20371716
5042,23512661,ETV1 directs androgen metabolism and confers aggressive prostate cancer in targeted mice and patients.,http://www.ncbi.nlm.nih.gov/pubmed/23512661
5043,,976 Effects of Dual PI3K and mTOR Inhibition on Incidence and Local Growth of Prostate Cancer Bone Metastases,http://www.sciencedirect.com/science/article/pii/S0959804912715940
5044,,"Extended cohort study of OPB51602, a novel inhibitor of STAT3/5 activation, in non-small cell lung carcinoma.",http://meetinglibrary.asco.org/content/127674-144
5045,23402820,"OPB-31121, a novel small molecular inhibitor, disrupts the JAK2/STAT3 pathway and exhibits an antitumor activity in gastric cancer cells.",http://www.ncbi.nlm.nih.gov/pubmed/23402820
5046,25715763,"Phase I Study of OPB-31121, an Oral STAT3 Inhibitor, in Patients with Advanced Solid Tumors.",http://www.ncbi.nlm.nih.gov/pubmed/25715763
5047,25436981,Pre-clinical study of drug combinations that reduce breast cancer burden due to aberrant mTOR and metabolism promoted by LKB1 loss.,http://www.ncbi.nlm.nih.gov/pubmed/25436981
5048,25676869,"Phase 1 and pharmacological trial of OPB-31121, a signal transducer and activator of transcription-3 inhibitor, in patients with advanced hepatocellular carcinoma.",http://www.ncbi.nlm.nih.gov/pubmed/25676869
5049,21298110,Overexpression of full-length ETV1 transcripts in clinical prostate cancer due to gene translocation.,http://www.ncbi.nlm.nih.gov/pubmed/21298110
5050,17390040,Molecular genetic analyses of the TMPRSS2-ERG and TMPRSS2-ETV1 gene fusions in 50 cases of prostate cancer.,http://www.ncbi.nlm.nih.gov/pubmed/17390040
5051,10523827,Divergent Ewing's sarcoma EWS/ETS fusions confer a common tumorigenic phenotype on NIH3T3 cells.,http://www.ncbi.nlm.nih.gov/pubmed/10523827
5052,,"A phase I extension study of BBI608, a first-in-class cancer stem cell (CSC) inhibitor, in patients with advanced solid tumors.",http://meetinglibrary.asco.org/content/135128-144
5053,26574479,Heightening Energetic Stress Selectively Targets LKB1-Deficient Non-Small Cell Lung Cancers.,http://www.ncbi.nlm.nih.gov/pubmed/26574479
5054,25914136,ALK rearrangement testing and treatment patterns for patients with ALK-positive non-small cell lung cancer.,http://www.ncbi.nlm.nih.gov/pubmed/25914136
5055,,A phase Ib/II study of cancer stem cell inhibitor BBI608 administered with panitumumab in KRAS wild-type (wt) patients (pts) with metastatic colorectal cancer (mCRC) following progression on anti-EGFR therapy.,http://meetinglibrary.asco.org/content/153568-156
5056,26899963,Suppression of prostate cancer progression by cancer cell stemness inhibitor napabucasin.,http://www.ncbi.nlm.nih.gov/pubmed/26899963
5057,21911359,Epigenetic regulation by RARα maintains ligand-independent transcriptional activity.,http://www.ncbi.nlm.nih.gov/pubmed/21911359
5058,15103387,Acute promyelocytic leukemia: PML/RARalpha and the leukemic stem cell.,http://www.ncbi.nlm.nih.gov/pubmed/15103387
5059,21526200,"The small molecule, LLL12, inhibits STAT3 phosphorylation and induces apoptosis in medulloblastoma and glioblastoma cells.",http://www.ncbi.nlm.nih.gov/pubmed/21526200
5060,20142330,Lkb1 inactivation is sufficient to drive endometrial cancers that are aggressive yet highly responsive to mTOR inhibitor monotherapy.,http://www.ncbi.nlm.nih.gov/pubmed/20142330
5061,21737619,LLL12 inhibits endogenous and exogenous interleukin-6-induced STAT3 phosphorylation in human pancreatic cancer cells.,http://www.ncbi.nlm.nih.gov/pubmed/21737619
5062,21520044,"A small molecule, LLL12 inhibits constitutive STAT3 and IL-6-induced STAT3 signaling and exhibits potent growth suppressive activity in human multiple myeloma cells.",http://www.ncbi.nlm.nih.gov/pubmed/21520044
5063,21189378,mTOR inhibitor treatment of pancreatic cancer in a patient With Peutz-Jeghers syndrome.,http://www.ncbi.nlm.nih.gov/pubmed/21189378
5064,21340507,"Small molecules, LLL12 and FLLL32, inhibit STAT3 and exhibit potent growth suppressive activity in osteosarcoma cells and tumor growth in mice.",http://www.ncbi.nlm.nih.gov/pubmed/21340507
5065,21109950,"Two small molecule compounds, LLL12 and FLLL32, exhibit potent inhibitory activity on STAT3 in human rhabdomyosarcoma cells.",http://www.ncbi.nlm.nih.gov/pubmed/21109950
5066,20215512,Novel STAT3 phosphorylation inhibitors exhibit potent growth-suppressive activity in pancreatic and breast cancer cells.,http://www.ncbi.nlm.nih.gov/pubmed/20215512
5067,20576164,The small molecule curcumin analog FLLL32 induces apoptosis in melanoma cells via STAT3 inhibition and retains the cellular response to cytokines with anti-tumor activity.,http://www.ncbi.nlm.nih.gov/pubmed/20576164
5068,22899991,Structurally modified curcumin analogs inhibit STAT3 phosphorylation and promote apoptosis of human renal cell carcinoma and melanoma cell lines.,http://www.ncbi.nlm.nih.gov/pubmed/22899991
5069,26515494,A Novel Bioavailable BH3 Mimetic Efficiently Inhibits Colon Cancer via Cascade Effects of Mitochondria.,http://www.ncbi.nlm.nih.gov/pubmed/26515494
5070,25961376,Rational combination of MEK inhibitor and the STAT3 pathway modulator for the therapy in K-Ras mutated pancreatic and colon cancer cells.,http://www.ncbi.nlm.nih.gov/pubmed/25961376
5071,23625191,"An analysis of the treatment effect of panitumumab on overall survival from a phase 3, randomized, controlled, multicenter trial (20020408) in patients with chemotherapy refractory metastatic colorectal cancer.",http://www.ncbi.nlm.nih.gov/pubmed/23625191
5072,25964201,An Oral Formulation of YK-4-279: Preclinical Efficacy and Acquired Resistance Patterns in Ewing Sarcoma.,http://www.ncbi.nlm.nih.gov/pubmed/25964201
5073,26801760,Novel c-Met inhibitor suppresses the growth of c-Met-addicted gastric cancer cells.,http://www.ncbi.nlm.nih.gov/pubmed/26801760
5074,26721945,"Preclinical Evaluation of a Novel Orally Available SRC/Raf/VEGFR2 Inhibitor, SKLB646, in the Treatment of Triple-Negative Breast Cancer.",http://www.ncbi.nlm.nih.gov/pubmed/26721945
5075,26478441,Targeting transcription factor STAT3 for cancer prevention and therapy.,http://www.ncbi.nlm.nih.gov/pubmed/26478441
5076,20461084,STAT3 inhibitor WP1066 as a novel therapeutic agent for renal cell carcinoma.,http://www.ncbi.nlm.nih.gov/pubmed/20461084
5077,21613260,Missense mutations in PML-RARA are critical for the lack of responsiveness to arsenic trioxide treatment.,http://www.ncbi.nlm.nih.gov/pubmed/21613260
5078,23262510,On-target JAK2/STAT3 inhibition slows disease progression in orthotopic xenografts of human glioblastoma brain tumor stem cells.,http://www.ncbi.nlm.nih.gov/pubmed/23262510
5079,25636517,The STAT3 inhibitor WP1066 reverses the resistance of chronic lymphocytic leukemia cells to histone deacetylase inhibitors induced by interleukin-6.,http://www.ncbi.nlm.nih.gov/pubmed/25636517
5080,27016230,Copy number deletion of RAD50 as predictive marker of BRCAness and PARP inhibitor response in BRCA wild type ovarian cancer.,http://www.ncbi.nlm.nih.gov/pubmed/27016230
5081,26310543,"Seribantumab, an Anti-ERBB3 Antibody, Delays the Onset of Resistance and Restores Sensitivity to Letrozole in an Estrogen Receptor-Positive Breast Cancer Model.",http://www.ncbi.nlm.nih.gov/pubmed/26310543
5082,25010037,Potentiation of tumor responses to DNA damaging therapy by the selective ATR inhibitor VX-970.,http://www.ncbi.nlm.nih.gov/pubmed/25010037
5083,26832792,Inhibition of HSP90 by AUY922 Preferentially Kills Mutant KRAS Colon Cancer Cells by Activating Bim through ER Stress.,http://www.ncbi.nlm.nih.gov/pubmed/26832792
5084,26517239,The orally active and bioavailable ATR kinase inhibitor AZD6738 potentiates the anti-tumor effects of cisplatin to resolve ATM-deficient non-small cell lung cancer in vivo.,http://www.ncbi.nlm.nih.gov/pubmed/26517239
5085,26563132,ATR inhibition induces synthetic lethality and overcomes chemoresistance in TP53- or ATM-defective chronic lymphocytic leukemia cells.,http://www.ncbi.nlm.nih.gov/pubmed/26563132
5086,25585815,The ATM inhibitor KU55933 sensitizes radioresistant bladder cancer cells with DAB2IP gene defect.,http://www.ncbi.nlm.nih.gov/pubmed/25585815
5087,26116172,YU238259 Is a Novel Inhibitor of Homology-Dependent DNA Repair That Exhibits Synthetic Lethality and Radiosensitization in Repair-Deficient Tumors.,http://www.ncbi.nlm.nih.gov/pubmed/26116172
5088,26970174,The clinical outcome of pazopanib treatment in Japanese patients with relapsed soft tissue sarcoma: A Japanese Musculoskeletal Oncology Group (JMOG) study.,http://www.ncbi.nlm.nih.gov/pubmed/26970174
5089,26621868,"ML264, A Novel Small-Molecule Compound That Potently Inhibits Growth of Colorectal Cancer.",http://www.ncbi.nlm.nih.gov/pubmed/26621868
5090,25908781,"Pan-HER, an Antibody Mixture Simultaneously Targeting EGFR, HER2, and HER3, Effectively Overcomes Tumor Heterogeneity and Plasticity.",http://www.ncbi.nlm.nih.gov/pubmed/25908781
5091,26420857,Pan-HER Inhibitor Augments Radiation Response in Human Lung and Head and Neck Cancer Models.,http://www.ncbi.nlm.nih.gov/pubmed/26420857
5092,23830798,Retinoic acid receptor alpha amplifications and retinoic acid sensitivity in breast cancers.,http://www.ncbi.nlm.nih.gov/pubmed/23830798
5093,26671995,The New Antitumor Drug ABTL0812 Inhibits the Akt/mTORC1 Axis by Upregulating Tribbles-3 Pseudokinase.,http://www.ncbi.nlm.nih.gov/pubmed/26671995
